,clid,hhid,n01,n02,n_ta,n03_en,n03_co,n05,n06_1,n06_2,n06_3,n06_4,n06_5,n06_6,n06_7,n06_8,n06_9,n06_10,n06_11,n06_12,n07_mo,n07_ks
612,270.0,8.0,Yes,1,1,BOQOR SHOP,Wajir  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0
613,270.0,9.0,Yes,1,1,HASSAN BUTCHERY,Wajir  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20000.0
614,271.0,4.0,Yes,1,1,REAL TIME COMP SERVICES,Kwale  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
615,273.0,1.0,Yes,1,1,JULIA ENTERPRISE,Taita/Taveta  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48000.0
616,273.0,5.0,Yes,1,1,LILIAN TAILORING,Taita/Taveta  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1800.0
617,273.0,9.0,Yes,1,1,JULIA KIOSK,Taita/Taveta  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
618,274.0,1.0,Yes,1,1,ABEDNEGO  BOOKSHOP,Kwale  ,Yes,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30000.0
619,274.0,2.0,Yes,1,1,NEEMA KIOSK,Kwale  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,126000.0
620,275.0,2.0,Yes,1,1,SOAP,Vihiga  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9000.0
621,275.0,5.0,Yes,1,1,BANANA TRADER,Vihiga  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
622,275.0,8.0,Yes,1,1,CATTLE TRADE,Vihiga  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
623,277.0,3.0,Yes,1,1,ROADSIDE HOTEL,Laikipia  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,120000.0
624,277.0,4.0,Yes,1,1,MARY,Laikipia  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000.0
625,277.0,5.0,Yes,1,1,REGEND,Laikipia  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,240000.0
626,278.0,1.0,Yes,1,1,MIN JACK ENT.,Homa Bay  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15000.0
627,278.0,3.0,Yes,1,1,KINYOZI BIZ,Homa Bay  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
628,279.0,5.0,Yes,1,1,GREY KIOSK,Kitui  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
629,280.0,2.0,Yes,1,2,NO NAME,Embu  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
630,280.0,2.0,Yes,2,2,NO NAME,Embu  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
631,280.0,5.0,Yes,1,1,NO NAME,Embu  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20000.0
632,280.0,8.0,Yes,1,1,YOUNG CHENG,Embu  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54000.0
633,280.0,10.0,Yes,1,1,NO NAME,Embu  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,60000.0
634,281.0,9.0,Yes,1,2,BODABODA,Murang'a  ,DK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8000.0
635,281.0,9.0,Yes,2,2,SALE OF SACKS,Murang'a  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9000.0
636,282.0,1.0,Yes,1,1,KANDARA,Kiambu  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,96000.0
637,282.0,4.0,Yes,1,2,MEAT SUPPLYING,Nairobi City  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,36000.0
638,282.0,4.0,Yes,2,2,SELLING SECOND-HAND CLOTHES,Nairobi City  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
639,283.0,9.0,Yes,1,2,MIRROR VENDOR,Wajir  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3600.0
640,283.0,9.0,Yes,2,2,HOTEL OPERATOR,Wajir  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1200.0
641,284.0,1.0,Yes,1,1,MAMA MWIKALI FRUIT PALACE,Machakos  ,No,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
642,284.0,7.0,Yes,1,2,WAIWA,Machakos  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72000.0
643,284.0,7.0,Yes,2,2,AVOCADO,Machakos  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48000.0
644,285.0,4.0,Yes,1,1,VEGETABLES,Nairobi City  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54000.0
645,285.0,5.0,Yes,1,1,MANDAZI,Nairobi City  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72000.0
646,285.0,6.0,Yes,1,1,BUTCHERY,Nairobi City  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,460000.0
647,285.0,8.0,Yes,1,1,MUSIC,Nairobi City  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
648,287.0,3.0,Yes,1,1,KIOSK,Trans Nzoia  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15000.0
649,287.0,6.0,Yes,1,1,GETRUDE NAFULA ENTERPRISE,Trans Nzoia  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
650,287.0,10.0,Yes,1,1,COBBLER,Trans Nzoia  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72000.0
651,289.0,1.0,Yes,1,1,VITALIS BRICKS,Homa Bay  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,27000.0
652,289.0,9.0,Yes,1,1,SELLING IN A KIOSK,Homa Bay  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9000.0
653,290.0,6.0,Yes,1,1,DUKA,Nyandarua  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
654,290.0,8.0,Yes,1,1,NYANDARUA BROKER,Nyandarua  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15000.0
655,292.0,10.0,Yes,1,1,TOMATO SELLER,Kisii  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4000.0
656,293.0,3.0,Yes,1,1,MITUMBA,Kiambu  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180000.0
657,293.0,8.0,Yes,1,1,SHOE SHINER,Murang'a  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
658,294.0,1.0,Yes,1,1,KENDI,Laikipia  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
659,294.0,2.0,Yes,1,1,SUSAN,Laikipia  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
660,294.0,3.0,Yes,1,1,STEEJAY,Laikipia  ,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,270000.0
661,294.0,5.0,Yes,1,1,TERESIAH,Laikipia  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
662,294.0,8.0,Yes,1,1,ALICE,Laikipia  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30000.0
663,295.0,6.0,Yes,1,1,SELLING CLOTHES,Meru  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5000.0
664,296.0,1.0,Yes,1,1,MAMA VERON SHOP,Kitui  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,72000.0
665,297.0,7.0,Yes,1,1,BARBER,Migori  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,19200.0
666,297.0,9.0,Yes,1,1,MAKAA SHOP,Migori  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11400.0
667,298.0,1.0,Yes,1,1,ALHAMDU SHOP,Marsabit  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8000.0
668,298.0,4.0,Yes,1,1,MOHA ELECTRONICS,Marsabit  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,150000.0
669,299.0,2.0,Yes,1,2,CHEGE,Kiambu  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30000.0
670,299.0,2.0,Yes,2,2,BEAUTY SALON,Kiambu  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10000.0
671,299.0,4.0,Yes,1,1,ALLIED WELDERS,Kiambu  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60000.0
672,299.0,5.0,Yes,1,1,MALIMALI,Nairobi City  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60000.0
673,300.0,1.0,Yes,1,2,SHOE SHINER,Nakuru  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29000.0
674,300.0,1.0,Yes,2,2,MAMA MBOGA,Nakuru  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,13000.0
675,300.0,3.0,Yes,1,1,CEREAL SHOP,Nakuru  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,25000.0
676,300.0,6.0,Yes,1,1,GENERAL KIOSK,Nakuru  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0
677,300.0,7.0,Yes,1,1,GREEN GROCERY SHOP,Nakuru  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24000.0
678,300.0,8.0,Yes,1,1,JANE KIOSK,Nakuru  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12000.0
679,300.0,10.0,Yes,1,1,FOOD VENDOR,Nakuru  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0
680,301.0,4.0,Yes,1,1,SELLING PORRIDGE,Meru  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5000.0
681,301.0,5.0,Yes,1,1,SHOP,Meru  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2000.0
682,301.0,10.0,Yes,1,1,KIOSK BUSINESS,Meru  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
683,302.0,2.0,Yes,1,1,BODABODA OPERATOR,Nairobi City  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7500.0
684,302.0,3.0,Yes,1,1,TAILOR SHOP,Nairobi City  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
685,302.0,5.0,Yes,1,1,SALE OF PARAFFIN IN WHOLESALE,Nairobi City  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33600.0
686,302.0,6.0,Yes,1,1,BODABODA OPERATOR,Nairobi City  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,57600.0
687,302.0,8.0,Yes,1,1,BODABODA  BUSINESS,Nairobi City  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90000.0
688,303.0,5.0,Yes,1,1,CLOTHES VENDING,Nairobi City  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6000.0
689,303.0,8.0,Yes,1,1,TAILORING AT HOME,Nairobi City  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
690,303.0,9.0,Yes,1,1,SELLING WATER CONTAINERS,Nairobi City  ,No,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24000.0
691,304.0,4.0,Yes,1,1,SHOE ENTERPRISE,Kirinyaga  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54000.0
692,304.0,5.0,Yes,1,1,EDITH ENTERPRISE,Kirinyaga  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
693,304.0,10.0,Yes,1,1,BETH ENTERPRISE,Kirinyaga  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36000.0
694,305.0,2.0,Yes,1,1,MILLING MACHINE,Elgeyo/Marakwet  ,Yes,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,800.0
695,305.0,3.0,Yes,1,1,KIOSKI,Elgeyo/Marakwet  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-2400.0
696,306.0,2.0,Yes,1,1,M'S KIOSK,Kitui  ,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0
697,306.0,3.0,Yes,1,1,K'S HAIRDRESSING,Kitui  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
698,307.0,4.0,Yes,1,1,RINKA ENT,Narok  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,144000.0
699,307.0,5.0,Yes,1,1,FRANCIS ENT,Narok  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36000.0
700,307.0,6.0,Yes,1,1,NANCY ENT,Narok  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
701,307.0,9.0,Yes,1,1,ADAN ENT,Narok  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
702,308.0,1.0,Yes,1,1,PAMELA BOTIQUE,Siaya  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2000.0
703,308.0,5.0,Yes,1,1,KA ESTHER,Siaya  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0
704,309.0,5.0,Yes,1,1,MARKET KIOSK,Taita/Taveta  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25000.0
705,309.0,8.0,Yes,1,1,MAMA VIAZI,Taita/Taveta  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15000.0
706,311.0,3.0,Yes,1,2,REE BAKER,Laikipia  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,75000.0
707,311.0,3.0,Yes,2,2,REE BAKER SHOP,Laikipia  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9000.0
708,311.0,7.0,Yes,1,1,WANJUGUNA HARDWARE,Laikipia  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,120000.0
709,311.0,8.0,Yes,1,1,MARY ENTERPRISE,Laikipia  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30000.0
710,311.0,10.0,Yes,1,1,GAKII ENTERPRISE,Laikipia  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
711,312.0,4.0,Yes,1,1,FOR YOU KIOSK,Nakuru  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,50400.0
712,313.0,1.0,Yes,1,1,SALE OF WOMEN CLOTHES,Trans Nzoia  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
713,313.0,2.0,Yes,1,1,SALE OF VEGETABLES,Trans Nzoia  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24000.0
714,313.0,8.0,Yes,1,2,BODA BODA,Trans Nzoia  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
715,313.0,8.0,Yes,2,2,CEREALS BUSINESS,Trans Nzoia  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4000.0
716,313.0,10.0,Yes,1,1,SHALOM TAILORING,Trans Nzoia  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4000.0
717,315.0,1.0,Yes,1,1,MBOGALEY,Wajir  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
718,315.0,7.0,Yes,1,1,SAFA SHOP,Wajir  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,120000.0
719,317.0,1.0,Yes,1,1,OMENA ENTERPRISE,Vihiga  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3300.0
720,318.0,5.0,Yes,1,1,GENERAL SHOP,Lamu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25000.0
721,318.0,7.0,Yes,1,1,SELLING MANDAZI,Lamu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63000.0
722,320.0,3.0,Yes,1,1,MOTORCYCLE BUSINESS,Makueni  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48000.0
723,320.0,10.0,Yes,1,1,CHICKEN BUSINESS,Makueni  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48000.0
724,321.0,3.0,Yes,1,1,CLOTH SELLER,Homa Bay  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0
725,321.0,8.0,Yes,1,1,ZAINABU ENTERPRISE,Homa Bay  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2400.0
726,322.0,8.0,Yes,1,2,WANJIRU CLOTHING,Nairobi City  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90000.0
727,322.0,8.0,Yes,2,2,PATRICK KINYOZI,Nairobi City  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72000.0
728,323.0,1.0,Yes,1,1,VEGETABLE VENDOR,Kiambu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,6000.0
729,324.0,6.0,Yes,1,1,KIRONGO,Laikipia  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90000.0
730,325.0,2.0,Yes,1,1,WRITING,Kiambu  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,170000.0
731,325.0,5.0,Yes,1,1,MITUMBA,Kiambu  ,No,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
732,325.0,6.0,Yes,1,2,SHOP NAKURU,Nakuru  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,57000.0
733,325.0,6.0,Yes,2,2,MOTORBIKE,Kiambu  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,31200.0
734,325.0,7.0,Yes,1,1,FOOD KIOSK,Kiambu  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,36000.0
735,326.0,4.0,Yes,1,1,KAYASI,Vihiga  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1200.0
736,326.0,5.0,Yes,1,1,VEGETABLE STALL,Vihiga  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
737,326.0,6.0,Yes,1,2,KIOSK,Vihiga  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
738,326.0,6.0,Yes,2,2,WELDING,Vihiga  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
739,328.0,3.0,Yes,1,1,MATATU BUSINESS,Taita/Taveta  ,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,162000.0
740,328.0,5.0,Yes,1,1,JERUSALEM STORES,Taita/Taveta  ,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,300000.0
741,328.0,7.0,Yes,1,2,J STUDIO,Taita/Taveta  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40000.0
742,328.0,7.0,Yes,2,2,J KINYOZI,Taita/Taveta  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15000.0
743,328.0,9.0,Yes,1,1,BODA BODA OWNER,Taita/Taveta  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,54000.0
744,330.0,2.0,Yes,1,1,SCHOOL,Migori  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,,120000.0
745,330.0,6.0,Yes,1,1,MPESA,Migori  ,No,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80000.0
746,330.0,10.0,Yes,1,1,BAKERY,Migori  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,43200.0
747,331.0,3.0,Yes,1,1,NO NAME,Embu  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9000.0
748,333.0,1.0,Yes,1,1,SELLING ITEMS-ROADSIDE,Makueni  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,63000.0
749,333.0,3.0,Yes,1,2,,Makueni  ,No,,,,,,,,,,,,,,
750,333.0,3.0,Yes,2,2,MITUMBA BUSSINESS,Makueni  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
751,333.0,5.0,Yes,1,1,CHARCOAL SELLING,Makueni  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,57000.0
752,333.0,7.0,Yes,1,1,MPESA SHOP,Makueni  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,270000.0
753,334.0,3.0,Yes,1,1,VEGETABLES DEN,Kwale  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12000.0
754,334.0,4.0,Yes,1,1,DIANI BOTIQUE,Kwale  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60000.0
755,334.0,5.0,Yes,1,2,MITUMBA,Kwale  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30000.0
756,334.0,5.0,Yes,2,2,SANAMU ARTIFACTS,Kwale  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40000.0
757,336.0,1.0,Yes,1,2,ESTHER,Kakamega  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,150000.0
