,county,clid,hhid,resid,eatype,strat,hhsize,ctry_adq,padqnfitems,padqeduc,padqrent,padqegy,padqexp,padqfdcons,pl_abs,pl_food,pdeflator,weight,weight_pop,weight_adq
19030,Kisumu,1280.0,1.0,Urban,Urban,48,7,5.949999928474426,2580.09,1288.016,517.03894,344.6927,7347.489,2617.6511,5995.902,2551.1006,0.9751715,882.5701197761738,6177.9907,5251.292
19031,Kisumu,1280.0,2.0,Urban,Urban,48,8,5.8999998569488525,2287.0667,202.08925,324.20734,291.7866,5196.141,2090.9915,5995.902,2551.1006,1.0455749,882.5701197761738,7060.561,5207.1636
19032,Kisumu,1280.0,3.0,Urban,Urban,48,2,2.0,2602.5645,0.0,516.58685,325.4497,7562.1553,4117.554,5995.902,2551.1006,0.96789145,882.5701197761738,1765.1403,1765.1403
19033,Kisumu,1280.0,4.0,Urban,Urban,48,3,2.239999994635582,3828.857,99.61284,311.0587,355.4956,10316.862,5721.838,5995.902,2551.1006,1.0046337,882.5701197761738,2647.7104,1976.957
19034,Kisumu,1280.0,5.0,Urban,Urban,48,6,5.649999976158142,3532.1897,1472.5872,854.99536,560.706,10686.458,4265.98,5995.902,2551.1006,1.0350416,882.5701197761738,5295.421,4986.521
19035,Kisumu,1280.0,6.0,Urban,Urban,48,7,4.42999991774559,2002.7344,451.257,449.79514,337.34634,6501.544,3260.4114,5995.902,2551.1006,1.0037175,882.5701197761738,6177.9907,3909.7856
19036,Kisumu,1280.0,7.0,Urban,Urban,48,5,3.889999970793724,1612.8257,183.70786,222.27704,209.92831,5551.9575,3323.2183,5995.902,2551.1006,1.0408744,882.5701197761738,4412.8506,3433.1978
19037,Kisumu,1280.0,8.0,Urban,Urban,48,2,2.0,2331.7156,0.0,720.1643,154.32092,8136.9478,4930.7466,5995.902,2551.1006,0.9720004,882.5701197761738,1765.1403,1765.1403
19038,Kisumu,1280.0,9.0,Urban,Urban,48,1,1.0,4704.907,0.0,2035.6783,559.8115,15295.818,7995.422,5995.902,2551.1006,0.9824735,882.5701197761738,882.5701,882.5701
19039,Kisumu,1280.0,10.0,Urban,Urban,48,1,1.0,3442.7012,0.0,827.7027,155.19426,15198.435,10772.836,5995.902,2551.1006,0.9665306,882.5701197761738,882.5701,882.5701
19040,Kisumu,1338.0,1.0,Urban,Urban,48,3,2.649999976158142,1063.3611,456.99084,1096.7781,626.99146,5116.206,1872.0845,5995.902,2551.1006,1.0321828,437.71517751384397,1313.1455,1159.9452
19041,Kisumu,1338.0,2.0,Urban,Urban,48,4,2.889999970793724,598.08124,290.744,433.94623,448.4111,4525.49,2754.3071,5995.902,2551.1006,1.1960725,437.71517751384397,1750.8607,1264.9968
19042,Kisumu,1338.0,3.0,Urban,Urban,48,2,1.649999976158142,1714.5098,1046.4507,2877.7395,778.0361,9694.466,3277.7312,5995.902,2551.1006,1.1583166,437.71517751384397,875.43036,722.23004
19043,Kisumu,1338.0,4.0,Urban,Urban,48,7,5.539999946951866,898.96234,1021.142,765.85657,255.03023,4250.711,1309.7198,5995.902,2551.1006,1.1784545,437.71517751384397,3064.0063,2424.9421
19044,Kisumu,1338.0,5.0,Urban,Urban,48,5,4.299999952316284,310.6941,71.46806,491.75278,251.7774,3562.6736,2436.9812,5995.902,2551.1006,1.182292,437.71517751384397,2188.576,1882.1753
19045,Kisumu,1338.0,6.0,Urban,Urban,48,5,3.889999970793724,1973.6935,14.212746,1443.6162,1103.129,8465.275,3930.6245,5995.902,2551.1006,1.2465127,437.71517751384397,2188.576,1702.712
19046,Kisumu,1412.0,1.0,Rural,Rural,47,10,7.1399998515844345,205.05093,46.142086,0.0,47.2675,2606.1475,2307.687,3252.7349,1953.2963,1.0370679,426.2221564331786,4262.2217,3043.226
19047,Kisumu,1412.0,2.0,Rural,Rural,47,2,2.0,264.2622,71.31989,0.0,148.35773,4150.882,3666.942,3252.7349,1953.2963,1.0784743,426.2221564331786,852.44434,852.44434
19048,Kisumu,1412.0,3.0,Rural,Rural,47,2,1.649999976158142,1061.8947,0.0,0.0,130.49617,3685.9565,2493.5657,3252.7349,1953.2963,1.2075125,426.2221564331786,852.44434,703.26654
19049,Kisumu,1412.0,4.0,Rural,Rural,47,9,6.489999875426292,348.14795,17.029232,0.0,126.83841,1683.7909,1191.7755,3252.7349,1953.2963,1.0933193,426.2221564331786,3835.9995,2766.1816
19050,Kisumu,1412.0,5.0,Rural,Rural,47,6,4.189999923110008,237.7416,112.62915,0.0,145.32794,2378.3274,1882.6287,3252.7349,1953.2963,1.0674566,426.2221564331786,2557.333,1785.8708
19051,Kisumu,1412.0,6.0,Rural,Rural,47,3,1.889999970793724,81.243126,40.189415,0.0,82.9717,2686.68,2482.2756,3252.7349,1953.2963,1.0203007,426.2221564331786,1278.6665,805.5599
19052,Kisumu,1412.0,7.0,Rural,Rural,47,7,4.83999989926815,319.99393,93.62205,0.0,110.980545,2674.5422,2149.9458,3252.7349,1953.2963,1.2100997,426.2221564331786,2983.5552,2062.9153
19053,Kisumu,1412.0,8.0,Rural,Rural,47,4,3.299999952316284,246.1778,61.66584,0.0,23.306774,1025.3652,694.21484,3252.7349,1953.2963,1.040145,426.2221564331786,1704.8887,1406.5331
19054,Kisumu,1412.0,9.0,Rural,Rural,47,6,5.649999976158142,897.03125,112.083115,0.0,190.46803,4033.1516,2833.5693,3252.7349,1953.2963,1.2080163,426.2221564331786,2557.333,2408.1553
19055,Kisumu,1518.0,1.0,Rural,Rural,47,5,3.539999946951866,379.2331,554.9253,0.0,221.15103,2845.1467,1689.8374,3252.7349,1953.2963,1.1496093,476.0316476555658,2380.1582,1685.152
19056,Kisumu,1518.0,2.0,Rural,Rural,47,4,3.299999952316284,3549.6355,58.982502,0.0,410.31305,6910.566,2891.6353,3252.7349,1953.2963,1.181655,476.0316476555658,1904.1266,1570.9044
19057,Kisumu,1518.0,3.0,Rural,Rural,47,3,3.0,193.62108,2638.305,0.0,497.13516,4703.8174,1374.7565,3252.7349,1953.2963,1.2739661,476.0316476555658,1428.095,1428.095
19058,Kisumu,1518.0,4.0,Rural,Rural,47,3,2.649999976158142,290.23386,27.603764,0.0,668.79974,4380.2983,3393.6611,3252.7349,1953.2963,1.1961727,476.0316476555658,1428.095,1261.4839
19059,Kisumu,1518.0,5.0,Rural,Rural,47,4,3.299999952316284,204.66696,53.859726,0.0,134.64932,2793.5503,2400.374,3252.7349,1953.2963,1.1252575,476.0316476555658,1904.1266,1570.9044
19060,Kisumu,1518.0,6.0,Rural,Rural,47,6,4.889999970793724,167.5352,308.18756,0.0,196.05183,2678.6394,2006.8649,3252.7349,1953.2963,1.1473949,476.0316476555658,2856.19,2327.7947
19061,Kisumu,1518.0,7.0,Rural,Rural,47,4,3.299999952316284,118.14915,371.0758,0.0,210.04294,2008.5466,1309.2787,3252.7349,1953.2963,1.1541653,476.0316476555658,1904.1266,1570.9044
19062,Kisumu,1518.0,8.0,Rural,Rural,47,5,3.129999965429306,1352.6877,445.62744,0.0,342.45258,5576.8765,3436.109,3252.7349,1953.2963,1.2128261,476.0316476555658,2380.1582,1489.979
19063,Kisumu,1518.0,9.0,Rural,Rural,47,5,3.129999965429306,956.661,74.15976,0.0,545.0743,2862.9087,1287.0138,3252.7349,1953.2963,1.1488308,476.0316476555658,2380.1582,1489.979
19064,Kisumu,1518.0,10.0,Rural,Rural,47,7,4.01999993622303,258.9554,66.64028,0.0,371.59198,1852.2959,1155.1083,3252.7349,1953.2963,1.1447318,476.0316476555658,3332.2214,1913.6472
19065,Kisumu,1535.0,1.0,Rural,Rural,47,9,7.539999946951866,1016.3255,1803.1582,0.0,290.82364,5720.9927,2610.6855,3252.7349,1953.2963,1.0716841,562.5169251005115,5062.6523,4241.3774
19066,Kisumu,1535.0,2.0,Rural,Rural,47,7,4.83999989926815,436.63168,125.8292,0.0,294.62448,3315.9941,2458.9084,3252.7349,1953.2963,1.1781352,562.5169251005115,3937.6184,2722.5818
19067,Kisumu,1535.0,3.0,Rural,Rural,47,11,8.42999991774559,1489.0178,510.08356,0.0,268.63266,4747.6616,2479.9275,3252.7349,1953.2963,1.0553865,562.5169251005115,6187.686,4742.0176
19068,Kisumu,1535.0,4.0,Rural,Rural,47,6,5.649999976158142,1116.3947,751.4682,0.0,133.98672,4052.2825,2050.4329,3252.7349,1953.2963,1.1360259,562.5169251005115,3375.1016,3178.2207
19069,Kisumu,1535.0,5.0,Rural,Rural,47,4,4.0,2088.0044,1595.8507,0.0,865.065,7089.257,2540.3362,3252.7349,1953.2963,1.1155231,562.5169251005115,2250.0676,2250.0676
19070,Kisumu,1535.0,6.0,Rural,Rural,47,5,3.129999965429306,1067.7524,160.68944,0.0,302.4625,7671.5586,6140.654,3252.7349,1953.2963,1.0668553,562.5169251005115,2812.5847,1760.678
19071,Kisumu,1535.0,7.0,Rural,Rural,47,3,2.299999952316284,1191.4327,142.49768,0.0,409.6417,7684.0166,5940.4453,3252.7349,1953.2963,1.1568966,562.5169251005115,1687.5508,1293.789
19072,Kisumu,1535.0,8.0,Rural,Rural,47,5,3.889999970793724,1680.5311,32.219593,0.0,627.37024,6837.147,4497.0264,3252.7349,1953.2963,1.0571734,562.5169251005115,2812.5847,2188.191
19073,Kisumu,1551.0,1.0,Urban,Peri-Urban,48,7,3.669999912381172,2270.7537,1636.0112,0.0,391.34982,7072.666,2774.5505,3252.7349,1953.2963,0.93994534,562.0564592570504,3934.3953,2062.747
19074,Kisumu,1551.0,2.0,Urban,Peri-Urban,48,11,10.649999976158142,3885.116,6534.8306,0.0,307.55115,12953.872,2226.3745,3252.7349,1953.2963,1.251748,562.0564592570504,6182.621,5985.9014
19075,Kisumu,1551.0,3.0,Urban,Peri-Urban,48,3,2.649999976158142,1269.3534,895.9029,0.0,207.68658,5144.9336,2771.9907,3252.7349,1953.2963,0.988427,562.0564592570504,1686.1694,1489.4496
19076,Kisumu,1551.0,4.0,Urban,Peri-Urban,48,3,3.0,5191.897,658.62366,0.0,317.43732,8877.32,2709.362,3252.7349,1953.2963,0.9450685,562.0564592570504,1686.1694,1686.1694
19077,Kisumu,1551.0,5.0,Urban,Peri-Urban,48,1,1.0,2727.6113,0.0,0.0,153.2161,8980.558,6099.73,3252.7349,1953.2963,0.97900945,562.0564592570504,562.05646,562.05646
19078,Kisumu,1551.0,6.0,Urban,Peri-Urban,48,4,3.299999952316284,1729.9099,531.6298,0.0,308.98807,4221.001,1650.4735,3252.7349,1953.2963,1.3043556,562.0564592570504,2248.2258,1854.7863
19079,Kisumu,1551.0,7.0,Urban,Peri-Urban,48,5,3.9499999284744263,2118.8145,158.23125,0.0,242.81429,4352.972,1833.1122,3252.7349,1953.2963,1.2386401,562.0564592570504,2810.2822,2220.123
19080,Kisumu,1551.0,8.0,Urban,Peri-Urban,48,6,4.189999923110008,976.59467,355.0807,0.0,161.94833,3043.9233,1550.2996,3252.7349,1953.2963,1.1052761,562.0564592570504,3372.3389,2355.0166
19081,Kisumu,1551.0,9.0,Urban,Peri-Urban,48,7,5.599999904632568,527.46893,211.46056,0.0,140.55724,2681.0122,1801.5255,3252.7349,1953.2963,0.9528401,562.0564592570504,3934.3953,3147.516
19082,Kisumu,1634.0,1.0,Rural,Rural,47,8,5.83999989926815,222.61476,123.4838,0.0,125.48222,2789.8193,2318.2388,3252.7349,1953.2963,1.2281388,202.06087416091432,1616.4869,1180.0355
19083,Kisumu,1634.0,2.0,Rural,Rural,47,5,4.649999976158142,191.59038,71.38341,0.0,212.12994,1825.5723,1350.4684,3252.7349,1953.2963,1.0644723,202.06087416091432,1010.3044,939.58307
19084,Kisumu,1634.0,3.0,Rural,Rural,47,1,1.0,244.03143,0.0,0.0,266.2161,2743.8003,2233.5527,3252.7349,1953.2963,1.126904,202.06087416091432,202.06087,202.06087
19085,Kisumu,1634.0,4.0,Rural,Rural,47,1,1.0,217.09242,0.0,0.0,715.128,2848.5254,1916.305,3252.7349,1953.2963,1.1746149,202.06087416091432,202.06087,202.06087
19086,Kisumu,1634.0,5.0,Rural,Rural,47,1,1.0,310.04486,0.0,0.0,167.68625,4885.289,4407.558,3252.7349,1953.2963,0.95416296,202.06087416091432,202.06087,202.06087
19087,Kisumu,1634.0,6.0,Rural,Rural,47,7,5.599999904632568,85.014175,114.28553,0.0,175.62808,1119.5718,744.6439,3252.7349,1953.2963,1.1692728,202.06087416091432,1414.4261,1131.5409
19088,Kisumu,1634.0,7.0,Rural,Rural,47,14,10.319999888539314,438.2345,121.342064,0.0,70.46578,3936.505,3306.4626,3252.7349,1953.2963,1.0313435,202.06087416091432,2828.8523,2085.2683
19089,Kisumu,1634.0,8.0,Rural,Rural,47,4,2.479999989271164,190.9352,0.0,0.0,181.84305,1530.4735,1157.6952,3252.7349,1953.2963,1.1087193,202.06087416091432,808.24347,501.11096
19090,Kisumu,1634.0,9.0,Rural,Rural,47,5,3.9499999284744263,3384.0127,171.22664,0.0,1054.0709,9928.403,5319.093,3252.7349,1953.2963,1.0567828,202.06087416091432,1010.3044,798.14044
19091,Kisumu,1634.0,10.0,Rural,Rural,47,7,5.949999928474426,163.61812,140.22661,0.0,132.26614,1424.7952,988.6844,3252.7349,1953.2963,1.1436071,202.06087416091432,1414.4261,1202.2622
19092,Kisumu,1646.0,1.0,Urban,Urban,48,1,1.0,6449.9604,27105.99,2125.9602,734.5192,41845.03,5428.599,5995.902,2551.1006,0.94075143,519.5822133711655,519.5822,519.5822
19093,Kisumu,1646.0,2.0,Urban,Urban,48,4,2.889999970793724,1722.8477,0.0,143.83461,294.86096,4634.632,2473.0886,5995.902,2551.1006,0.96227396,519.5822133711655,2078.3289,1501.5925
19094,Kisumu,1646.0,3.0,Urban,Urban,48,10,8.949999928474426,3073.5903,423.47098,424.09195,164.23764,5219.467,1134.0759,5995.902,2551.1006,0.9660344,519.5822133711655,5195.8223,4650.2607
19095,Kisumu,1646.0,4.0,Urban,Urban,48,2,2.0,4125.229,6863.751,227.35495,187.56783,13460.04,2056.1365,5995.902,2551.1006,0.87968177,519.5822133711655,1039.1644,1039.1644
19096,Kisumu,1646.0,5.0,Urban,Urban,48,6,3.779999941587448,2102.9512,293.76648,608.7866,462.42627,6402.336,2934.405,5995.902,2551.1006,0.98857456,519.5822133711655,3117.4932,1964.0208
19097,Kisumu,1646.0,6.0,Urban,Urban,48,5,3.129999965429306,2628.5515,70.34249,326.3904,785.8842,6692.7817,2881.6128,5995.902,2551.1006,0.9821867,519.5822133711655,2597.9111,1626.2924
19098,Kisumu,1646.0,7.0,Urban,Urban,48,2,2.0,2568.4666,116.5011,1039.9617,932.6891,6210.7363,1553.1184,5995.902,2551.1006,0.97996217,519.5822133711655,1039.1644,1039.1644
19099,Kisumu,1646.0,8.0,Urban,Urban,48,6,4.539999946951866,963.46216,219.80626,324.54373,300.74387,4471.3516,2662.7957,5995.902,2551.1006,1.0180337,519.5822133711655,3117.4932,2358.9033
19100,Kisumu,1646.0,9.0,Urban,Urban,48,1,1.0,356.0971,0.0,1125.1505,156.44434,3368.5151,1730.8232,5995.902,2551.1006,1.1186087,519.5822133711655,519.5822,519.5822
19101,Kisumu,1646.0,10.0,Urban,Urban,48,4,2.479999989271164,1176.6685,51.808777,169.17151,554.0367,4280.999,2329.313,5995.902,2551.1006,0.953413,519.5822133711655,2078.3289,1288.5638
19102,Kisumu,1687.0,1.0,Rural,Rural,47,8,5.42999991774559,150.95674,162.07013,0.0,557.52124,4314.4814,3443.933,3252.7349,1953.2963,0.9942721,378.39350036966255,3027.148,2054.6768
19103,Kisumu,1687.0,2.0,Rural,Rural,47,3,3.0,425.50967,0.0,0.0,495.89474,5339.5884,4418.184,3252.7349,1953.2963,1.0418878,378.39350036966255,1135.1805,1135.1805
19104,Kisumu,1687.0,3.0,Rural,Rural,47,6,3.779999941587448,325.13593,62.094925,0.0,181.1102,1379.0696,810.7285,3252.7349,1953.2963,1.0225,378.39350036966255,2270.361,1430.3274
19105,Kisumu,1687.0,4.0,Rural,Rural,47,1,1.0,309.432,0.0,0.0,35.36366,1689.3514,1344.5558,3252.7349,1953.2963,1.1311047,378.39350036966255,378.3935,378.3935
19106,Kisumu,1687.0,5.0,Rural,Rural,47,2,2.0,356.22855,0.0,0.0,340.03635,4835.5146,4139.2495,3252.7349,1953.2963,1.0293018,378.39350036966255,756.787,756.787
19107,Kisumu,1687.0,6.0,Rural,Rural,47,1,1.0,224.2326,0.0,0.0,1233.2793,6887.057,5429.545,3252.7349,1953.2963,1.0703171,378.39350036966255,378.3935,378.3935
19108,Kisumu,1687.0,7.0,Rural,Rural,47,1,1.0,83.687294,0.0,0.0,549.94507,3406.8667,2773.2344,3252.7349,1953.2963,1.2546707,378.39350036966255,378.3935,378.3935
19109,Kisumu,1687.0,8.0,Rural,Rural,47,12,9.42999991774559,307.60944,905.21783,0.0,29.625309,2791.9243,1549.4718,3252.7349,1953.2963,1.0738575,378.39350036966255,4540.722,3568.2507
19110,Kisumu,1687.0,9.0,Rural,Rural,47,6,5.299999952316284,189.37698,1263.7633,0.0,206.25217,4186.803,2527.4111,3252.7349,1953.2963,1.0062788,378.39350036966255,2270.361,2005.4855
19111,Kisumu,1687.0,10.0,Rural,Rural,47,8,5.489999875426292,257.66122,119.21233,0.0,94.286125,2147.607,1676.4475,3252.7349,1953.2963,1.1204897,378.39350036966255,3027.148,2077.3804
19112,Kisumu,1694.0,1.0,Rural,Rural,47,3,2.239999994635582,2137.5344,0.0,0.0,970.35706,3220.73,112.8382,3252.7349,1953.2963,1.1271623,535.5997143854371,1606.7992,1199.7434
19113,Kisumu,1694.0,2.0,Rural,Rural,47,4,3.299999952316284,1448.0554,19.052029,0.0,746.2218,5838.8496,3625.52,3252.7349,1953.2963,1.2101365,535.5997143854371,2142.399,1767.479
19114,Kisumu,1694.0,3.0,Rural,Rural,47,6,4.599999904632568,657.8823,95.10604,0.0,147.13925,3828.638,2928.5105,3252.7349,1953.2963,1.1524131,535.5997143854371,3213.5984,2463.7585
19115,Kisumu,1694.0,4.0,Rural,Rural,47,4,3.649999976158142,92.61439,99.24987,0.0,65.22537,3195.1287,2938.039,3252.7349,1953.2963,1.6171536,535.5997143854371,2142.399,1954.939
19116,Kisumu,1694.0,5.0,Rural,Rural,47,1,1.0,108.07648,0.0,0.0,2107.4912,7434.328,5218.7607,3252.7349,1953.2963,1.1103249,535.5997143854371,535.59973,535.59973
19117,Kisumu,1694.0,6.0,Rural,Rural,47,1,1.0,73.21506,0.0,0.0,1116.5297,1645.8734,456.12872,3252.7349,1953.2963,1.0926714,535.5997143854371,535.59973,535.59973
19118,Kisumu,1694.0,7.0,Rural,Rural,47,1,1.0,79.653625,0.0,0.0,599.74493,2390.6946,1711.296,3252.7349,1953.2963,1.0671203,535.5997143854371,535.59973,535.59973
19119,Kisumu,1694.0,8.0,Rural,Rural,47,3,2.649999976158142,680.6117,26.155018,0.0,383.60693,3621.001,2530.627,3252.7349,1953.2963,1.0820825,535.5997143854371,1606.7992,1419.3392
19120,Kisumu,1694.0,9.0,Rural,Rural,47,7,5.189999923110008,213.13496,0.0,0.0,558.7161,2465.1216,1693.2704,3252.7349,1953.2963,1.1676923,535.5997143854371,3749.198,2779.7625
19121,Kisumu,1694.0,10.0,Rural,Rural,47,2,2.0,839.2778,0.0,0.0,1261.4396,4204.862,2104.1443,3252.7349,1953.2963,0.99093133,535.5997143854371,1071.1995,1071.1995
19122,Kisumu,1715.0,1.0,Urban,Urban,48,1,1.0,971.1936,0.0,2099.0676,577.2436,9222.457,5574.9517,5995.902,2551.1006,0.95280397,537.2878695270786,537.28784,537.28784
19123,Kisumu,1715.0,2.0,Urban,Urban,48,1,1.0,1680.6138,0.0,1868.0159,579.0849,10179.005,6051.2905,5995.902,2551.1006,1.0706547,537.2878695270786,537.28784,537.28784
19124,Kisumu,1715.0,3.0,Urban,Urban,48,5,3.539999946951866,716.2516,74.05529,392.05743,457.40033,4231.8945,2592.13,5995.902,2551.1006,1.0807825,537.2878695270786,2686.4395,1901.999
19125,Kisumu,1715.0,4.0,Urban,Urban,48,2,1.239999994635582,984.8477,489.2673,946.969,631.3127,8359.056,5306.659,5995.902,2551.1006,1.2774203,537.2878695270786,1074.5757,666.23694
19126,Kisumu,1715.0,5.0,Urban,Urban,48,4,3.299999952316284,1169.5364,36.39954,1379.351,541.6251,8089.2812,4962.369,5995.902,2551.1006,1.318143,537.2878695270786,2149.1514,1773.0499
19127,Kisumu,1715.0,6.0,Urban,Urban,48,6,4.949999928474426,645.7113,187.688,633.1643,314.77313,4220.1597,2438.8228,5995.902,2551.1006,1.1167254,537.2878695270786,3223.7273,2659.575
19128,Kisumu,1715.0,7.0,Urban,Urban,48,2,1.649999976158142,1481.0006,108.79044,808.1576,460.02817,6811.0215,3953.0454,5995.902,2551.1006,0.9749074,537.2878695270786,1074.5757,886.52496
19129,Kisumu,1715.0,8.0,Urban,Urban,48,3,1.889999970793724,1399.3612,54.46802,2100.9092,696.5682,9390.819,5139.5127,5995.902,2551.1006,1.1332961,537.2878695270786,1611.8636,1015.47406
19130,Kisumu,1794.0,1.0,Urban,Urban,48,3,3.0,4447.5317,1386.0214,2682.6218,2111.2234,18008.416,7381.017,5995.902,2551.1006,1.2425655,465.23550617644673,1395.7065,1395.7065
19131,Kisumu,1794.0,2.0,Urban,Urban,48,3,2.649999976158142,5831.2407,26.87116,3487.2932,3548.6992,19513.104,6618.9985,5995.902,2551.1006,1.1059061,465.23550617644673,1395.7065,1232.874
19132,Kisumu,1794.0,3.0,Urban,Urban,48,5,3.9499999284744263,3165.9758,1487.2249,2422.1902,2034.6399,14377.358,5267.329,5995.902,2551.1006,1.0451885,465.23550617644673,2326.1775,1837.6802
19133,Kisumu,1794.0,4.0,Urban,Urban,48,5,3.9499999284744263,2090.7998,756.85956,1734.9835,2308.7751,9863.561,2972.1423,5995.902,2551.1006,1.4912833,465.23550617644673,2326.1775,1837.6802
19134,Kisumu,1794.0,5.0,Urban,Urban,48,5,4.299999952316284,2850.7764,924.60455,1807.3391,1102.4768,12779.115,6093.9194,5995.902,2551.1006,1.2867433,465.23550617644673,2326.1775,2000.5127
19135,Kisumu,1794.0,6.0,Urban,Urban,48,5,5.0,2185.8523,0.0,1595.1034,3210.4841,9980.244,2988.805,5995.902,2551.1006,1.2814267,465.23550617644673,2326.1775,2326.1775
19136,Kisumu,1794.0,7.0,Urban,Urban,48,2,1.649999976158142,4349.248,1246.5576,4953.209,1535.4949,18146.395,6061.886,5995.902,2551.1006,1.2235717,465.23550617644673,930.471,767.63855
19137,Kisumu,1794.0,8.0,Urban,Urban,48,2,2.0,4944.1387,0.0,3757.011,3676.1216,18045.951,5668.6807,5995.902,2551.1006,1.3601291,465.23550617644673,930.471,930.471
19138,Kisumu,1794.0,9.0,Urban,Urban,48,4,2.889999970793724,5259.982,7527.217,2984.0796,3700.2588,26095.14,6623.6045,5995.902,2551.1006,1.159556,465.23550617644673,1860.942,1344.5306
19139,Kisumu,1794.0,10.0,Urban,Urban,48,3,2.649999976158142,2855.204,5633.2207,3595.6729,1833.7931,25454.438,11536.546,5995.902,2551.1006,1.0494795,465.23550617644673,1395.7065,1232.874
19140,Kisumu,1813.0,1.0,Rural,Rural,47,2,2.0,151.3445,0.0,0.0,248.78546,3151.983,2751.853,3252.7349,1953.2963,1.2058582,681.955450293086,1363.9109,1363.9109
19141,Kisumu,1813.0,2.0,Rural,Rural,47,6,3.779999941587448,22.075617,61.62776,0.0,81.67978,930.51935,765.1362,3252.7349,1953.2963,1.1983823,681.955450293086,4091.7327,2577.7915
19142,Kisumu,1813.0,3.0,Rural,Rural,47,5,3.9499999284744263,115.898506,63.335564,0.0,71.32216,1717.8804,1467.3242,3252.7349,1953.2963,1.1358694,681.955450293086,3409.7773,2693.7239
19143,Kisumu,1813.0,4.0,Rural,Rural,47,6,4.189999923110008,283.92053,981.9114,0.0,70.51006,3287.1985,1950.8566,3252.7349,1953.2963,1.3539258,681.955450293086,4091.7327,2857.3933
19144,Kisumu,1813.0,5.0,Rural,Rural,47,5,3.129999965429306,3007.2043,39.51866,0.0,141.98322,5322.5127,2133.8066,3252.7349,1953.2963,1.1250937,681.955450293086,3409.7773,2134.5205
19145,Kisumu,1813.0,6.0,Rural,Rural,47,1,1.0,45.809525,0.0,0.0,374.1111,3593.5547,3173.6343,3252.7349,1953.2963,1.3097713,681.955450293086,681.95544,681.95544
19146,Kisumu,1813.0,7.0,Rural,Rural,47,3,2.239999994635582,1309.6959,48.371758,0.0,113.81591,3230.0579,1758.1744,3252.7349,1953.2963,1.1767123,681.955450293086,2045.8663,1527.5802
19147,Kisumu,1813.0,8.0,Rural,Rural,47,4,4.0,1108.7985,624.34875,0.0,156.9548,3453.6992,1563.5973,3252.7349,1953.2963,1.1946114,681.955450293086,2727.8218,2727.8218
19148,Kisumu,1813.0,9.0,Rural,Rural,47,5,2.719999983906746,463.29437,41.21836,0.0,280.28485,5240.5986,4455.8003,3252.7349,1953.2963,1.1149372,681.955450293086,3409.7773,1854.9188
19149,Kisumu,1813.0,10.0,Rural,Rural,47,7,6.649999976158142,247.36879,551.4524,0.0,35.159016,1952.723,1118.7427,3252.7349,1953.2963,1.1975666,681.955450293086,4773.688,4535.004
19150,Kisumu,1869.0,1.0,Rural,Rural,47,1,1.0,917.3074,0.0,0.0,292.20593,5318.3535,4108.8403,3252.7349,1953.2963,1.1293405,722.5041527429448,722.50415,722.50415
19151,Kisumu,1869.0,2.0,Rural,Rural,47,6,3.779999941587448,687.85504,199.87431,0.0,71.47823,2878.9949,1919.7874,3252.7349,1953.2963,0.99930525,722.5041527429448,4335.025,2731.0657
19152,Kisumu,1869.0,3.0,Rural,Rural,47,6,5.299999952316284,3506.7605,946.47943,0.0,489.2667,7976.4956,3033.9893,3252.7349,1953.2963,1.0820968,722.5041527429448,4335.025,3829.272
19153,Kisumu,1869.0,4.0,Rural,Rural,47,3,2.649999976158142,5040.0337,2240.0967,0.0,767.8591,10935.534,2887.545,3252.7349,1953.2963,0.92931753,722.5041527429448,2167.5125,1914.636
19154,Kisumu,1869.0,5.0,Rural,Rural,47,5,3.539999946951866,1881.4153,152.18242,0.0,463.00354,4633.89,2137.2893,3252.7349,1953.2963,1.0719739,722.5041527429448,3612.5208,2557.6646
19155,Kisumu,1869.0,6.0,Rural,Rural,47,5,4.299999952316284,1759.2883,217.1217,0.0,456.7965,4669.1167,2235.91,3252.7349,1953.2963,0.90570074,722.5041527429448,3612.5208,3106.7678
19156,Kisumu,1869.0,7.0,Rural,Rural,47,6,4.539999946951866,3366.3994,203.20097,0.0,323.80527,7099.62,3206.2146,3252.7349,1953.2963,1.1155887,722.5041527429448,4335.025,3280.1687
19157,Kisumu,1869.0,8.0,Rural,Rural,47,1,1.0,613.4265,0.0,0.0,224.49178,3613.7358,2775.8174,3252.7349,1953.2963,1.2918068,722.5041527429448,722.50415,722.50415
19158,Kisumu,1869.0,9.0,Rural,Rural,47,5,3.5999999046325684,1765.9812,181.1224,0.0,455.18866,4737.036,2334.7437,3252.7349,1953.2963,1.0978354,722.5041527429448,3612.5208,2601.015
19159,Kisumu,1901.0,1.0,Rural,Rural,47,1,1.0,1848.5365,0.0,0.0,364.99414,7324.566,5111.035,3252.7349,1953.2963,1.2164578,480.6162221113176,480.6162,480.6162
19160,Kisumu,1901.0,2.0,Rural,Rural,47,5,3.129999965429306,1024.7396,105.07006,0.0,257.49564,4362.094,2974.7888,3252.7349,1953.2963,1.0794562,480.6162221113176,2403.081,1504.3287
19161,Kisumu,1901.0,3.0,Rural,Rural,47,5,3.539999946951866,491.53525,101.09086,0.0,364.50726,3322.5566,2365.4233,3252.7349,1953.2963,1.1198462,480.6162221113176,2403.081,1701.3813
