,county,couty,clid,hhid,hhsize,k01,k20_in,k20_ks,weight
317,Vihiga,Vihiga,24.0,5.0,6,Yes,Cost Of Irrigation Water,300.0,220.1683168
318,Vihiga,Vihiga,24.0,8.0,2,Yes,Inorganic Fertilizer,400.0,220.1683168
319,Vihiga,Vihiga,24.0,4.0,2,Yes,Inorganic Fertilizer,6400.0,220.1683168
320,Vihiga,Vihiga,24.0,6.0,5,No,,,220.1683168
321,Vihiga,Vihiga,24.0,7.0,10,Yes,Inorganic Fertilizer,1800.0,220.1683168
322,Vihiga,Vihiga,24.0,3.0,15,Yes,Inorganic Fertilizer,1800.0,220.1683168
323,Garissa,Garissa,25.0,5.0,2,No,,,58.77059473
324,Garissa,Garissa,25.0,1.0,3,No,,,58.77059473
325,Garissa,Garissa,25.0,3.0,4,No,,,58.77059473
326,Garissa,Garissa,25.0,4.0,7,No,,,58.77059473
327,Garissa,Garissa,25.0,2.0,2,No,,,58.77059473
328,Garissa,Garissa,25.0,6.0,9,No,,,58.77059473
329,Embu,Embu,26.0,8.0,1,Yes,,,511.7117057
330,Embu,Embu,26.0,4.0,7,Yes,,,511.7117057
331,Embu,Embu,26.0,3.0,1,Yes,Labour Cost,50000.0,511.7117057
332,Embu,Embu,26.0,9.0,1,Yes,,,511.7117057
333,Embu,Embu,26.0,6.0,5,Yes,Labour Cost,2000.0,511.7117057
334,Embu,Embu,26.0,3.0,1,Yes,Organic Fertilizer,9000.0,511.7117057
335,Embu,Embu,26.0,5.0,4,Yes,Organic Fertilizer,5000.0,511.7117057
336,Embu,Embu,26.0,3.0,1,Yes,Tractor/Oxen Plough,9000.0,511.7117057
337,Embu,Embu,26.0,3.0,1,Yes,"Land Reclamation, Clearance etc",3500.0,511.7117057
338,Embu,Embu,26.0,3.0,1,Yes,Fuels,34000.0,511.7117057
339,Embu,Embu,26.0,1.0,6,Yes,Labour Cost,1000.0,511.7117057
340,Embu,Embu,26.0,3.0,1,Yes,Farm Machinery/Equipment Repairs,5000.0,511.7117057
341,Embu,Embu,26.0,6.0,5,Yes,Pesticides,600.0,511.7117057
342,Embu,Embu,26.0,1.0,6,Yes,Pesticides,200.0,511.7117057
343,Embu,Embu,26.0,7.0,6,No,,,511.7117057
344,Embu,Embu,26.0,2.0,5,Yes,,,511.7117057
345,Embu,Embu,26.0,6.0,5,Yes,Organic Fertilizer,400.0,511.7117057
346,Embu,Embu,26.0,3.0,1,Yes,Pesticides,25000.0,511.7117057
347,Embu,Embu,26.0,3.0,1,Yes,Lubricants,1000.0,511.7117057
348,Embu,Embu,26.0,3.0,1,Yes,Inorganic Fertilizer,17500.0,511.7117057
349,Embu,Embu,26.0,5.0,4,Yes,Labour Cost,2000.0,511.7117057
350,Homa Bay,Homa Bay,27.0,3.0,5,Yes,Tractor/Oxen Plough,4800.0,650.4444667
351,Homa Bay,Homa Bay,27.0,3.0,5,Yes,Inorganic Fertilizer,5400.0,650.4444667
352,Homa Bay,Homa Bay,27.0,5.0,3,Yes,Tractor/Oxen Plough,3000.0,650.4444667
353,Homa Bay,Homa Bay,27.0,5.0,3,Yes,Labour Cost,400.0,650.4444667
354,Homa Bay,Homa Bay,27.0,10.0,3,Yes,Labour Cost,400.0,650.4444667
355,Homa Bay,Homa Bay,27.0,10.0,3,Yes,Tractor/Oxen Plough,4000.0,650.4444667
356,Homa Bay,Homa Bay,27.0,7.0,7,Yes,Pesticides,1600.0,650.4444667
357,Homa Bay,Homa Bay,27.0,1.0,7,Yes,,,650.4444667
358,Homa Bay,Homa Bay,27.0,6.0,1,Yes,Inorganic Fertilizer,10850.0,650.4444667
359,Homa Bay,Homa Bay,27.0,7.0,7,Yes,Tractor/Oxen Plough,20000.0,650.4444667
360,Homa Bay,Homa Bay,27.0,7.0,7,Yes,Inorganic Fertilizer,25000.0,650.4444667
361,Homa Bay,Homa Bay,27.0,2.0,6,Yes,Inorganic Fertilizer,400.0,650.4444667
362,Homa Bay,Homa Bay,27.0,3.0,5,Yes,Labour Cost,4000.0,650.4444667
363,Homa Bay,Homa Bay,27.0,2.0,6,Yes,Tractor/Oxen Plough,4800.0,650.4444667
364,Homa Bay,Homa Bay,27.0,9.0,1,Yes,Tractor/Oxen Plough,300.0,650.4444667
365,Homa Bay,Homa Bay,27.0,6.0,1,Yes,Labour Cost,2700.0,650.4444667
366,Homa Bay,Homa Bay,27.0,4.0,4,Yes,Tractor/Oxen Plough,2000.0,650.4444667
367,Homa Bay,Homa Bay,27.0,8.0,6,Yes,,,650.4444667
368,Homa Bay,Homa Bay,27.0,6.0,1,Yes,Tractor/Oxen Plough,9000.0,650.4444667
369,Taita/Taveta,Taita/Taveta,28.0,10.0,6,Yes,Pesticides,2500.0,117.4912984
370,Taita/Taveta,Taita/Taveta,28.0,9.0,4,Yes,Labour Cost,8000.0,117.4912984
371,Taita/Taveta,Taita/Taveta,28.0,1.0,3,No,,,117.4912984
372,Taita/Taveta,Taita/Taveta,28.0,8.0,1,Yes,Fuels,4800.0,117.4912984
373,Taita/Taveta,Taita/Taveta,28.0,8.0,1,Yes,Hire of Machinery,2400.0,117.4912984
374,Taita/Taveta,Taita/Taveta,28.0,9.0,4,Yes,Organic Fertilizer,5000.0,117.4912984
375,Taita/Taveta,Taita/Taveta,28.0,7.0,3,Yes,Pesticides,1000.0,117.4912984
376,Taita/Taveta,Taita/Taveta,28.0,8.0,1,Yes,Pesticides,5000.0,117.4912984
377,Taita/Taveta,Taita/Taveta,28.0,10.0,6,Yes,Labour Cost,4000.0,117.4912984
378,Taita/Taveta,Taita/Taveta,28.0,9.0,4,Yes,Inorganic Fertilizer,4000.0,117.4912984
379,Taita/Taveta,Taita/Taveta,28.0,8.0,1,Yes,Inorganic Fertilizer,2000.0,117.4912984
380,Taita/Taveta,Taita/Taveta,28.0,2.0,1,No,,,117.4912984
381,Taita/Taveta,Taita/Taveta,28.0,4.0,5,No,,,117.4912984
382,Taita/Taveta,Taita/Taveta,28.0,8.0,1,Yes,Organic Fertilizer,2000.0,117.4912984
383,Taita/Taveta,Taita/Taveta,28.0,7.0,3,Yes,Labour Cost,5000.0,117.4912984
384,Taita/Taveta,Taita/Taveta,28.0,6.0,4,Yes,Labour Cost,5000.0,117.4912984
385,Taita/Taveta,Taita/Taveta,28.0,5.0,1,Yes,,,117.4912984
386,Taita/Taveta,Taita/Taveta,28.0,9.0,4,Yes,Pesticides,2000.0,117.4912984
387,Taita/Taveta,Taita/Taveta,28.0,3.0,5,No,,,117.4912984
388,Kirinyaga,Kirinyaga,29.0,5.0,3,No,,,372.1988057
389,Kirinyaga,Kirinyaga,29.0,3.0,1,No,,,372.1988057
390,Kirinyaga,Kirinyaga,29.0,2.0,3,No,,,372.1988057
391,Kirinyaga,Kirinyaga,29.0,1.0,2,No,,,372.1988057
392,Kirinyaga,Kirinyaga,29.0,4.0,3,No,,,372.1988057
393,Kirinyaga,Kirinyaga,29.0,6.0,4,No,,,372.1988057
394,Kisii,Kisii,30.0,8.0,1,No,,,401.6426926
395,Kisii,Kisii,30.0,9.0,3,No,,,401.6426926
396,Kisii,Kisii,30.0,2.0,3,No,,,401.6426926
397,Kisii,Kisii,30.0,6.0,5,No,,,401.6426926
398,Kisii,Kisii,30.0,7.0,5,No,,,401.6426926
399,Kisii,Kisii,30.0,4.0,3,No,,,401.6426926
400,Kisii,Kisii,30.0,5.0,3,No,,,401.6426926
401,Kisii,Kisii,30.0,3.0,2,No,,,401.6426926
402,Kisii,Kisii,30.0,1.0,4,No,,,401.6426926
403,Marsabit,Marsabit,31.0,3.0,1,No,,,437.8165567
404,Marsabit,Marsabit,31.0,2.0,1,No,,,437.8165567
405,Marsabit,Marsabit,31.0,1.0,1,No,,,437.8165567
406,Meru,Meru,32.0,6.0,2,No,,,460.847022
407,Meru,Meru,32.0,3.0,1,No,,,460.847022
408,Meru,Meru,32.0,7.0,4,Yes,Inorganic Fertilizer,18000.0,460.847022
409,Meru,Meru,32.0,2.0,2,No,,,460.847022
410,Meru,Meru,32.0,8.0,1,No,,,460.847022
411,Meru,Meru,32.0,4.0,5,No,,,460.847022
412,Meru,Meru,32.0,1.0,4,No,,,460.847022
413,Meru,Meru,32.0,5.0,1,No,,,460.847022
414,Meru,Meru,32.0,7.0,4,Yes,Labour Cost,4800.0,460.847022
415,Meru,Meru,32.0,7.0,4,Yes,Organic Fertilizer,25000.0,460.847022
416,Nakuru,Nakuru,33.0,1.0,3,No,,,1469.573489
417,Nakuru,Nakuru,33.0,6.0,3,Yes,Labour Cost,18000.0,1469.573489
418,Nakuru,Nakuru,33.0,4.0,4,No,,,1469.573489
419,Nakuru,Nakuru,33.0,5.0,5,No,,,1469.573489
420,Nakuru,Nakuru,33.0,8.0,1,No,,,1469.573489
421,Nakuru,Nakuru,33.0,10.0,2,No,,,1469.573489
422,Nakuru,Nakuru,33.0,7.0,3,No,,,1469.573489
423,Nakuru,Nakuru,33.0,3.0,1,No,,,1469.573489
424,Nakuru,Nakuru,33.0,2.0,4,No,,,1469.573489
425,Nakuru,Nakuru,33.0,9.0,1,No,,,1469.573489
426,Baringo,Kisii,34.0,1.0,1,Yes,Organic Fertilizer,4000.0,242.8167771
427,Baringo,Elgeyo/Marakwet,34.0,9.0,1,Yes,Organic Fertilizer,300.0,242.8167771
428,Baringo,Baringo,34.0,8.0,2,No,,,242.8167771
429,Baringo,Baringo,34.0,2.0,5,Yes,Purchase of Small Farm Implements,600.0,242.8167771
430,Baringo,Elgeyo/Marakwet,34.0,9.0,1,Yes,Purchase of Small Farm Implements,360.0,242.8167771
431,Baringo,Baringo,34.0,2.0,5,Yes,Pesticides,700.0,242.8167771
432,Baringo,Baringo,34.0,4.0,8,Yes,Purchase of Small Farm Implements,550.0,242.8167771
433,Baringo,Kilifi,34.0,6.0,2,Yes,"Land Reclamation, Clearance etc",1500.0,242.8167771
434,Baringo,Baringo,34.0,4.0,8,Yes,Inorganic Fertilizer,3600.0,242.8167771
435,Baringo,Kisii,34.0,1.0,1,Yes,Purchase of Small Farm Implements,1200.0,242.8167771
436,Baringo,Homa Bay,34.0,5.0,1,Yes,Inorganic Fertilizer,5600.0,242.8167771
437,Baringo,Baringo,34.0,3.0,1,No,,,242.8167771
438,Baringo,Elgeyo/Marakwet,34.0,9.0,1,Yes,Tractor/Oxen Plough,2000.0,242.8167771
439,Baringo,Homa Bay,34.0,5.0,1,Yes,Pesticides,4500.0,242.8167771
440,Baringo,Kilifi,34.0,6.0,2,Yes,Pesticides,400.0,242.8167771
441,Baringo,Elgeyo/Marakwet,34.0,9.0,1,Yes,Farm Machinery/Equipment Repairs,500.0,242.8167771
442,Baringo,Baringo,34.0,4.0,8,Yes,"Land Reclamation, Clearance etc",5800.0,242.8167771
443,Baringo,Kilifi,34.0,6.0,2,Yes,Inorganic Fertilizer,2500.0,242.8167771
444,Baringo,Baringo,34.0,2.0,5,Yes,Herbicides,1700.0,242.8167771
445,Baringo,Kisii,34.0,1.0,1,Yes,Inorganic Fertilizer,17000.0,242.8167771
446,Baringo,Kilifi,34.0,6.0,2,Yes,Tractor/Oxen Plough,2500.0,242.8167771
447,Baringo,Kisii,34.0,1.0,1,Yes,Labour Cost,40000.0,242.8167771
448,Baringo,Baringo,34.0,4.0,8,Yes,Labour Cost,4000.0,242.8167771
449,Baringo,Homa Bay,34.0,5.0,1,Yes,Labour Cost,10400.0,242.8167771
450,Baringo,Elgeyo/Marakwet,34.0,9.0,1,Yes,Herbicides,600.0,242.8167771
451,Baringo,Baringo,34.0,7.0,5,Yes,Purchase of Small Farm Implements,850.0,242.8167771
452,Baringo,Baringo,34.0,2.0,5,Yes,Labour Cost,2700.0,242.8167771
453,Baringo,Elgeyo/Marakwet,34.0,9.0,1,Yes,Hire of Machinery,500.0,242.8167771
454,Baringo,Elgeyo/Marakwet,34.0,9.0,1,Yes,Inorganic Fertilizer,2500.0,242.8167771
455,Baringo,Kilifi,34.0,6.0,2,Yes,Purchase of Small Farm Implements,490.0,242.8167771
456,Baringo,Homa Bay,34.0,5.0,1,Yes,Herbicides,600.0,242.8167771
457,Baringo,Elgeyo/Marakwet,34.0,9.0,1,Yes,"Land Reclamation, Clearance etc",700.0,242.8167771
458,Baringo,Baringo,34.0,2.0,5,Yes,Inorganic Fertilizer,5000.0,242.8167771
459,Baringo,Baringo,34.0,2.0,5,Yes,"Land Reclamation, Clearance etc",1000.0,242.8167771
460,Baringo,Kilifi,34.0,6.0,2,Yes,Labour Cost,2000.0,242.8167771
461,Garissa,Garissa,35.0,4.0,6,No,,,100.6141733
462,Garissa,Garissa,35.0,7.0,5,No,,,100.6141733
463,Garissa,Garissa,35.0,6.0,5,No,,,100.6141733
464,Garissa,Garissa,35.0,2.0,7,No,,,100.6141733
465,Garissa,Garissa,35.0,3.0,1,No,,,100.6141733
466,Garissa,Garissa,35.0,5.0,2,No,,,100.6141733
467,Garissa,Garissa,35.0,1.0,4,No,,,100.6141733
468,Makueni,Makueni,36.0,5.0,5,Yes,Labour Cost,1400.0,758.0820113
469,Makueni,Makueni,36.0,9.0,1,Yes,Organic Fertilizer,6000.0,758.0820113
470,Makueni,Makueni,36.0,6.0,1,Yes,Pesticides,600.0,758.0820113
471,Makueni,Makueni,36.0,9.0,1,Yes,Pesticides,450.0,758.0820113
472,Makueni,Makueni,36.0,7.0,2,Yes,Tractor/Oxen Plough,3000.0,758.0820113
473,Makueni,Makueni,36.0,5.0,5,Yes,Organic Fertilizer,5000.0,758.0820113
474,Makueni,Embu,36.0,10.0,4,Yes,Tractor/Oxen Plough,400.0,758.0820113
475,Makueni,Makueni,36.0,8.0,7,Yes,Pesticides,1000.0,758.0820113
476,Makueni,Makueni,36.0,8.0,7,Yes,Tractor/Oxen Plough,6000.0,758.0820113
477,Makueni,Makueni,36.0,1.0,2,Yes,Organic Fertilizer,1500.0,758.0820113
478,Makueni,Makueni,36.0,5.0,5,Yes,Pesticides,600.0,758.0820113
479,Makueni,Makueni,36.0,2.0,1,Yes,Organic Fertilizer,1000.0,758.0820113
480,Makueni,Embu,36.0,10.0,4,Yes,Pesticides,400.0,758.0820113
481,Makueni,Makueni,36.0,2.0,1,Yes,Pesticides,300.0,758.0820113
482,Makueni,Makueni,36.0,3.0,5,Yes,Organic Fertilizer,6000.0,758.0820113
483,Makueni,Makueni,36.0,8.0,7,Yes,Establishment Of Long Term Crops,6000.0,758.0820113
484,Makueni,Makueni,36.0,8.0,7,Yes,Inorganic Fertilizer,3500.0,758.0820113
485,Makueni,Makueni,36.0,2.0,1,Yes,Tractor/Oxen Plough,4000.0,758.0820113
486,Makueni,Makueni,36.0,2.0,1,Yes,Labour Cost,600.0,758.0820113
487,Makueni,Makueni,36.0,3.0,5,Yes,Pesticides,700.0,758.0820113
488,Makueni,Makueni,36.0,4.0,6,Yes,Pesticides,200.0,758.0820113
489,Makueni,Makueni,36.0,8.0,7,Yes,Labour Cost,4000.0,758.0820113
490,Makueni,Makueni,36.0,5.0,5,Yes,Tractor/Oxen Plough,2400.0,758.0820113
491,Makueni,Makueni,36.0,7.0,2,Yes,Pesticides,600.0,758.0820113
492,Makueni,Embu,36.0,10.0,4,Yes,Labour Cost,400.0,758.0820113
493,Makueni,Makueni,36.0,7.0,2,Yes,Labour Cost,4000.0,758.0820113
494,Makueni,Makueni,36.0,4.0,6,Yes,Organic Fertilizer,2000.0,758.0820113
495,Makueni,Makueni,36.0,6.0,1,Yes,Organic Fertilizer,5000.0,758.0820113
496,Makueni,Makueni,36.0,7.0,2,Yes,Organic Fertilizer,40000.0,758.0820113
497,Makueni,Makueni,36.0,6.0,1,Yes,Labour Cost,8000.0,758.0820113
498,Makueni,Makueni,36.0,7.0,2,Yes,Establishment Of Long Term Crops,3000.0,758.0820113
499,Kitui,Kitui,37.0,1.0,5,Yes,,,349.2142555
500,Kitui,Kitui,37.0,3.0,1,No,,,349.2142555
501,Kitui,Kitui,37.0,5.0,4,No,,,349.2142555
502,Kitui,Kitui,37.0,2.0,1,No,,,349.2142555
503,Kitui,Kitui,37.0,6.0,5,No,,,349.2142555
504,Kitui,Kitui,37.0,4.0,3,No,,,349.2142555
505,Isiolo,Isiolo,38.0,10.0,4,No,,,79.68262908
506,Isiolo,Isiolo,38.0,8.0,5,No,,,79.68262908
507,Isiolo,Isiolo,38.0,5.0,4,No,,,79.68262908
508,Isiolo,Isiolo,38.0,2.0,10,No,,,79.68262908
509,Isiolo,Isiolo,38.0,3.0,6,No,,,79.68262908
510,Isiolo,Isiolo,38.0,9.0,6,No,,,79.68262908
511,Isiolo,Isiolo,38.0,6.0,5,No,,,79.68262908
512,Isiolo,Isiolo,38.0,7.0,5,No,,,79.68262908
513,Isiolo,Isiolo,38.0,1.0,6,No,,,79.68262908
514,Isiolo,Isiolo,38.0,4.0,5,No,,,79.68262908
515,Kisii,Kisii,39.0,3.0,4,Yes,Inorganic Fertilizer,2000.0,812.8785057
516,Kisii,Kisii,39.0,8.0,6,Yes,Labour Cost,100.0,812.8785057
517,Kisii,Kisii,39.0,1.0,8,Yes,Labour Cost,2000.0,812.8785057
518,Kisii,Kisii,39.0,2.0,2,No,,,812.8785057
519,Kisii,Kisii,39.0,3.0,4,Yes,Labour Cost,300.0,812.8785057
520,Kisii,Kisii,39.0,5.0,6,Yes,Labour Cost,200.0,812.8785057
521,Kisii,Kisii,39.0,7.0,6,Yes,Inorganic Fertilizer,6000.0,812.8785057
522,Kisii,Kisii,39.0,6.0,1,Yes,Inorganic Fertilizer,1000.0,812.8785057
523,Kisii,Kisii,39.0,4.0,4,No,,,812.8785057
524,Kisii,Kisii,39.0,6.0,1,Yes,Labour Cost,600.0,812.8785057
525,Kisii,Kisii,39.0,10.0,5,Yes,Labour Cost,230.0,812.8785057
526,Kisii,Kisii,39.0,9.0,7,Yes,Inorganic Fertilizer,3000.0,812.8785057
527,Kisii,Kisii,39.0,7.0,6,Yes,Labour Cost,700.0,812.8785057
528,Kisii,Kisii,39.0,10.0,5,Yes,Inorganic Fertilizer,1500.0,812.8785057
529,Kisii,Kisii,39.0,1.0,8,Yes,Inorganic Fertilizer,10000.0,812.8785057
530,Kisii,Kisii,39.0,8.0,6,Yes,Inorganic Fertilizer,3000.0,812.8785057
531,Kisii,Kisii,39.0,5.0,6,Yes,Inorganic Fertilizer,2000.0,812.8785057
532,Isiolo,Isiolo,40.0,3.0,2,No,,,152.8442862
533,Isiolo,Isiolo,40.0,1.0,6,No,,,152.8442862
534,Isiolo,Isiolo,40.0,5.0,4,No,,,152.8442862
535,Isiolo,Isiolo,40.0,7.0,2,No,,,152.8442862
536,Isiolo,Isiolo,40.0,4.0,1,No,,,152.8442862
537,Isiolo,Isiolo,40.0,2.0,9,No,,,152.8442862
538,Isiolo,Isiolo,40.0,6.0,5,No,,,152.8442862
539,Nyeri,Nyeri,41.0,1.0,3,Yes,Pesticides,2400.0,430.3717336
540,Nyeri,Nyeri,41.0,5.0,1,Yes,Inorganic Fertilizer,5000.0,430.3717336
541,Nyeri,Nyeri,41.0,2.0,5,Yes,Pesticides,1500.0,430.3717336
542,Nyeri,Nyeri,41.0,8.0,9,Yes,Pesticides,1500.0,430.3717336
543,Nyeri,Nyeri,41.0,1.0,3,Yes,Inorganic Fertilizer,7500.0,430.3717336
544,Nyeri,Nyeri,41.0,6.0,1,Yes,Labour Cost,8000.0,430.3717336
545,Nyeri,Nyeri,41.0,6.0,1,Yes,Inorganic Fertilizer,12000.0,430.3717336
546,Nyeri,Nyeri,41.0,5.0,1,Yes,Pesticides,1000.0,430.3717336
547,Nyeri,Nyeri,41.0,4.0,4,Yes,Inorganic Fertilizer,7000.0,430.3717336
548,Nyeri,Nyeri,41.0,9.0,2,Yes,Pesticides,8400.0,430.3717336
549,Nyeri,Nyeri,41.0,8.0,9,Yes,Inorganic Fertilizer,3400.0,430.3717336
550,Nyeri,Nyeri,41.0,1.0,3,Yes,Labour Cost,4000.0,430.3717336
551,Nyeri,Nyeri,41.0,4.0,4,Yes,Pesticides,2000.0,430.3717336
552,Nyeri,Nyeri,41.0,10.0,9,Yes,Labour Cost,10000.0,430.3717336
553,Nyeri,Nyeri,41.0,10.0,9,Yes,Inorganic Fertilizer,14000.0,430.3717336
554,Nyeri,Nyeri,41.0,7.0,6,Yes,Inorganic Fertilizer,12000.0,430.3717336
555,Nyeri,Nyeri,41.0,2.0,5,Yes,Organic Fertilizer,4500.0,430.3717336
556,Nyeri,Nyeri,41.0,10.0,9,Yes,Pesticides,3600.0,430.3717336
557,Nyeri,Nyeri,41.0,3.0,5,Yes,Inorganic Fertilizer,4000.0,430.3717336
558,Nyeri,Nyeri,41.0,7.0,6,Yes,Pesticides,1600.0,430.3717336
559,Nyeri,Nyeri,41.0,9.0,2,Yes,Organic Fertilizer,600.0,430.3717336
560,Nyeri,Nyeri,41.0,2.0,5,Yes,Inorganic Fertilizer,9000.0,430.3717336
561,Nyeri,Nyeri,41.0,7.0,6,Yes,Labour Cost,3000.0,430.3717336
562,Nyeri,Nyeri,41.0,3.0,5,Yes,Pesticides,1400.0,430.3717336
563,Nyeri,Nyeri,41.0,2.0,5,Yes,Herbicides,6000.0,430.3717336
564,Nyeri,Nyeri,41.0,9.0,2,Yes,Inorganic Fertilizer,3250.0,430.3717336
565,Nyeri,Nyeri,41.0,6.0,1,Yes,Pesticides,2000.0,430.3717336
566,Makueni,Makueni,42.0,10.0,1,No,,,493.5839362
567,Makueni,Makueni,42.0,9.0,3,No,,,493.5839362
568,Makueni,Makueni,42.0,4.0,1,No,,,493.5839362
569,Makueni,Makueni,42.0,7.0,1,No,,,493.5839362
570,Makueni,Makueni,42.0,3.0,1,No,,,493.5839362
571,Makueni,Makueni,42.0,6.0,1,No,,,493.5839362
572,Makueni,Makueni,42.0,5.0,1,No,,,493.5839362
573,Makueni,Makueni,42.0,1.0,3,No,,,493.5839362
574,Makueni,Makueni,42.0,8.0,1,No,,,493.5839362
575,Makueni,Makueni,42.0,2.0,1,No,,,493.5839362
576,Kitui,Kitui,43.0,2.0,2,Yes,Inorganic Fertilizer,1600.0,365.4883179
577,Kitui,Kitui,43.0,9.0,1,Yes,,,365.4883179
578,Kitui,Kitui,43.0,3.0,6,Yes,Labour Cost,16000.0,365.4883179
579,Kitui,Kitui,43.0,6.0,4,Yes,Inorganic Fertilizer,2700.0,365.4883179
580,Kitui,Kitui,43.0,5.0,6,Yes,Labour Cost,4000.0,365.4883179
581,Kitui,Kitui,43.0,3.0,6,Yes,Inorganic Fertilizer,3600.0,365.4883179
582,Kitui,Kitui,43.0,8.0,3,Yes,Inorganic Fertilizer,1200.0,365.4883179
583,Kitui,Kitui,43.0,3.0,6,Yes,Pesticides,1600.0,365.4883179
584,Kitui,Kitui,43.0,2.0,2,Yes,Labour Cost,1800.0,365.4883179
585,Kitui,Kitui,43.0,4.0,9,Yes,Labour Cost,7600.0,365.4883179
586,Kitui,Kitui,43.0,1.0,1,Yes,Labour Cost,4000.0,365.4883179
587,Kitui,Kitui,43.0,4.0,9,Yes,Pesticides,2160.0,365.4883179
588,Kitui,Kitui,43.0,7.0,3,Yes,Labour Cost,1800.0,365.4883179
589,Kitui,Kitui,43.0,5.0,6,Yes,Pesticides,1260.0,365.4883179
590,Kitui,Kitui,43.0,4.0,9,Yes,Farm Machinery/Equipment Repairs,1300.0,365.4883179
591,Kitui,Kitui,43.0,6.0,4,Yes,Pesticides,860.0,365.4883179
592,Kitui,Kitui,43.0,2.0,2,Yes,Pesticides,700.0,365.4883179
593,Kitui,Kitui,43.0,6.0,4,Yes,Purchase of Small Farm Implements,1200.0,365.4883179
594,Kitui,Kitui,43.0,4.0,9,Yes,Inorganic Fertilizer,10600.0,365.4883179
595,Bungoma,Bungoma,44.0,3.0,7,No,,,312.5600957
596,Bungoma,Bungoma,44.0,2.0,7,Yes,Tractor/Oxen Plough,9000.0,312.5600957
597,Bungoma,Bungoma,44.0,2.0,7,Yes,Labour Cost,8000.0,312.5600957
598,Bungoma,Bungoma,44.0,7.0,7,No,,,312.5600957
599,Bungoma,Bungoma,44.0,1.0,2,Yes,Inorganic Fertilizer,6000.0,312.5600957
600,Bungoma,Bungoma,44.0,8.0,2,No,,,312.5600957
601,Bungoma,Bungoma,44.0,2.0,7,Yes,Inorganic Fertilizer,20800.0,312.5600957
602,Bungoma,Bungoma,44.0,4.0,4,No,,,312.5600957
603,Bungoma,Bungoma,44.0,1.0,2,Yes,Tractor/Oxen Plough,1800.0,312.5600957
604,Bungoma,Bungoma,44.0,5.0,1,No,,,312.5600957
605,Bungoma,Bungoma,44.0,6.0,1,No,,,312.5600957
606,Kirinyaga,Kirinyaga,45.0,4.0,4,Yes,Fuels,300.0,386.4781868
607,Kirinyaga,Kirinyaga,45.0,1.0,3,Yes,Inorganic Fertilizer,14000.0,386.4781868
608,Kirinyaga,Kirinyaga,45.0,5.0,5,No,,,386.4781868
609,Kirinyaga,Kirinyaga,45.0,8.0,4,Yes,Pesticides,450.0,386.4781868
610,Kirinyaga,Kirinyaga,45.0,8.0,4,Yes,Inorganic Fertilizer,30000.0,386.4781868
611,Kirinyaga,Kirinyaga,45.0,2.0,5,Yes,Pesticides,1000.0,386.4781868
612,Kirinyaga,Kirinyaga,45.0,7.0,3,Yes,Inorganic Fertilizer,7500.0,386.4781868
613,Kirinyaga,Kirinyaga,45.0,4.0,4,Yes,Inorganic Fertilizer,5000.0,386.4781868
614,Kirinyaga,Kirinyaga,45.0,3.0,2,Yes,Inorganic Fertilizer,5000.0,386.4781868
615,Kirinyaga,Kirinyaga,45.0,10.0,3,Yes,Inorganic Fertilizer,3400.0,386.4781868
616,Kirinyaga,Kirinyaga,45.0,4.0,4,Yes,Pesticides,500.0,386.4781868
617,Kirinyaga,Kirinyaga,45.0,8.0,4,Yes,Labour Cost,110000.0,386.4781868
618,Kirinyaga,Kirinyaga,45.0,4.0,4,Yes,Organic Fertilizer,4000.0,386.4781868
619,Kirinyaga,Kirinyaga,45.0,6.0,3,Yes,Inorganic Fertilizer,5000.0,386.4781868
620,Kirinyaga,Kirinyaga,45.0,9.0,4,Yes,Organic Fertilizer,2000.0,386.4781868
621,Kirinyaga,Kirinyaga,45.0,4.0,4,Yes,Electricity,300.0,386.4781868
622,Kirinyaga,Kirinyaga,45.0,9.0,4,Yes,Inorganic Fertilizer,10000.0,386.4781868
623,Kirinyaga,Kirinyaga,45.0,7.0,3,Yes,Organic Fertilizer,1000.0,386.4781868
624,Kirinyaga,Kirinyaga,45.0,2.0,5,Yes,Organic Fertilizer,10000.0,386.4781868
625,Kirinyaga,Kirinyaga,45.0,2.0,5,Yes,Inorganic Fertilizer,25000.0,386.4781868
626,Kirinyaga,Kirinyaga,45.0,4.0,4,Yes,Labour Cost,5000.0,386.4781868
627,Kirinyaga,Kirinyaga,45.0,4.0,4,Yes,Herbicides,500.0,386.4781868
628,Kirinyaga,Kirinyaga,45.0,6.0,3,Yes,Organic Fertilizer,4000.0,386.4781868
629,Taita/Taveta,Taita/Taveta,46.0,7.0,1,Yes,"Land Reclamation, Clearance etc",2500.0,340.0475666
630,Taita/Taveta,Taita/Taveta,46.0,5.0,1,Yes,"Land Reclamation, Clearance etc",2500.0,340.0475666
631,Taita/Taveta,Taita/Taveta,46.0,9.0,5,Yes,Labour Cost,9000.0,340.0475666
632,Taita/Taveta,Taita/Taveta,46.0,1.0,6,Yes,Organic Fertilizer,10000.0,340.0475666
633,Taita/Taveta,Taita/Taveta,46.0,5.0,1,Yes,Inorganic Fertilizer,2000.0,340.0475666
634,Taita/Taveta,Taita/Taveta,46.0,6.0,2,No,,,340.0475666
635,Taita/Taveta,Taita/Taveta,46.0,1.0,6,Yes,Pesticides,8100.0,340.0475666
636,Taita/Taveta,Taita/Taveta,46.0,5.0,1,Yes,Labour Cost,15000.0,340.0475666
