,county,couty,clid,hhid,hhsize,k01,k02,k03,k04,k05,k5x,k06,k07,k08,k09,k10,k11,k12,k13a,k13b,k14,k15,k16,k17_su,k17_sp,k17_dr,k18_1,k18_2,k19,weight
2582,Wajir,Wajir,243.0,6.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,562.1304923
2583,Wajir,Wajir,243.0,9.0,9,No,,,,,,,,,,,,,,,,,,,,,,,,562.1304923
2584,Wajir,Wajir,243.0,5.0,8,No,,,,,,,,,,,,,,,,,,,,,,,,562.1304923
2585,Wajir,Wajir,243.0,8.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,562.1304923
2586,Wajir,Wajir,243.0,7.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,562.1304923
2587,Wajir,Wajir,243.0,1.0,9,No,,,,,,,,,,,,,,,,,,,,,,,,562.1304923
2588,Wajir,Wajir,243.0,2.0,9,No,,,,,,,,,,,,,,,,,,,,,,,,562.1304923
2589,Wajir,Wajir,243.0,4.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,562.1304923
2590,Nyamira,Nyamira,244.0,7.0,7,Yes,1.0,1.0,Nyamira  ,1.0,Operated,1.5,Yes,None,Freehold,,,400000.0,No,0.0,No,,,,,,Both,Both,Private stockists,525.4142511
2591,Nyamira,Nyamira,244.0,9.0,4,Yes,1.0,3.0,Nyamira  ,1.0,Operated,0.30000001192092896,No,,,Renting,3000.0,100000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,525.4142511
2592,Nyamira,Nyamira,244.0,8.0,3,Yes,4.0,5.0,Nyamira  ,1.0,Operated,0.25,Yes,None,Freehold,,,138000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,525.4142511
2593,Nyamira,Nyamira,244.0,3.0,6,Yes,1.0,1.0,Nyamira  ,1.0,Operated,0.800000011920929,Yes,None,Freehold,,,300000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,525.4142511
2594,Nyamira,Nyamira,244.0,4.0,4,Yes,1.0,1.0,Nyamira  ,1.0,Operated,5.0,Yes,None,Freehold,,,3000000.0,No,0.0,No,,,,,,Both,Both,Private stockists,525.4142511
2595,Nyamira,Nyamira,244.0,9.0,4,Yes,3.0,3.0,Nyamira  ,1.0,Operated,0.30000001192092896,No,,,Renting,4000.0,200000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,525.4142511
2596,Nyamira,Nyamira,244.0,8.0,3,Yes,2.0,5.0,Nyamira  ,1.0,Operated,0.5,No,,,Renting,10000.0,276000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,525.4142511
2597,Nyamira,Nyamira,244.0,9.0,4,Yes,2.0,3.0,Nyamira  ,1.0,Operated,0.125,Yes,None,Freehold,,,200000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,525.4142511
2598,Nyamira,Nyamira,244.0,8.0,3,Yes,5.0,5.0,Nyamira  ,1.0,Operated,0.5,Yes,None,Freehold,,,500000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,525.4142511
2599,Nyamira,Nyamira,244.0,1.0,6,Yes,1.0,2.0,Nyamira  ,2.0,Operated,0.5,Yes,None,Freehold,,,250000.0,No,0.0,No,,,,,,Both,Both,Private stockists,525.4142511
2600,Nyamira,Nyamira,244.0,10.0,7,Yes,3.0,3.0,Nyamira  ,1.0,Operated,0.25,No,,,Renting,5000.0,200000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,525.4142511
2601,Nyamira,Nyamira,244.0,10.0,7,Yes,2.0,3.0,Nyamira  ,1.0,Operated,0.5,Yes,None,Freehold,,,100000.0,No,0.0,No,,,,,,Both,Both,Own Production,525.4142511
2602,Nyamira,Nyamira,244.0,6.0,4,Yes,2.0,3.0,Nyamira  ,1.0,Operated,0.25,Yes,Title,Freehold,,,123000.0,No,0.0,No,,,,,,Both,Both,Own Production,525.4142511
2603,Nyamira,Nyamira,244.0,5.0,7,Yes,2.0,2.0,Nyamira  ,1.0,Operated,0.4000000059604645,Yes,None,Freehold,,,500000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,525.4142511
2604,Nyamira,Nyamira,244.0,8.0,3,Yes,3.0,5.0,Nyamira  ,1.0,Operated,0.5,Yes,None,Freehold,,,500000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,525.4142511
2605,Nyamira,Nyamira,244.0,8.0,3,Yes,1.0,5.0,Nyamira  ,1.0,Operated,0.5,No,,,Renting,3000.0,276000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,525.4142511
2606,Nyamira,Nyamira,244.0,6.0,4,Yes,1.0,3.0,Nyamira  ,1.0,Operated,1.5,No,,,Renting,3500.0,500000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,525.4142511
2607,Nyamira,Nyamira,244.0,1.0,6,Yes,2.0,2.0,Nyamira  ,2.0,Operated,0.25,Yes,None,Freehold,,,180000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,525.4142511
2608,Nyamira,Nyamira,244.0,10.0,7,Yes,1.0,3.0,Nyamira  ,1.0,Operated,0.125,No,,,Renting,2000.0,69000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,525.4142511
2609,Nyamira,Nyamira,244.0,6.0,4,Yes,3.0,3.0,Nyamira  ,1.0,Operated,0.8999999761581421,Yes,Title,Freehold,,,1000000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,525.4142511
2610,Nyamira,Nyamira,244.0,5.0,7,Yes,1.0,2.0,Nyamira  ,1.0,Operated,0.4000000059604645,Yes,None,Freehold,,,500000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,525.4142511
2611,Nyamira,Nyamira,244.0,2.0,2,Yes,1.0,1.0,Nyamira  ,1.0,Operated,0.4000000059604645,No,,,Renting,2000.0,100000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,525.4142511
2612,Tana River,Tana River,245.0,9.0,3,Yes,1.0,1.0,Tana River  ,1.0,Operated,1.0,Yes,None,Freehold,,,70000.0,No,0.0,No,,,,,,None,None,,51.12058642
2613,Tana River,Tana River,245.0,3.0,8,Yes,1.0,1.0,Tana River  ,1.0,Operated,5.0,Yes,None,Freehold,,,600000.0,No,0.0,No,,,,,,None,None,,51.12058642
2614,Tana River,Tana River,245.0,5.0,2,Yes,4.0,4.0,Tana River  ,1.0,Operated,2.5,Yes,None,Freehold,,,70000.0,Yes,1.5,No,,,,,,None,None,,51.12058642
2615,Tana River,Tana River,245.0,2.0,10,Yes,1.0,1.0,Tana River  ,1.0,Operated,5.0,Yes,None,Freehold,,,500000.0,No,0.0,No,,,,,,None,None,,51.12058642
2616,Tana River,Tana River,245.0,5.0,2,Yes,3.0,4.0,Tana River  ,1.0,Operated,4.0,Yes,None,Freehold,,,100000.0,Yes,2.0,Yes,River,Pump fed-Diesel/Petrol/ Kerosene,20000.0,0.0,0.0,None,None,,51.12058642
2617,Tana River,Tana River,245.0,6.0,10,Yes,1.0,1.0,Tana River  ,1.0,Operated,2.0,Yes,None,Freehold,,,200000.0,No,0.0,Yes,River,Pump fed-Diesel/Petrol/ Kerosene,20000.0,0.0,0.0,None,None,,51.12058642
2618,Tana River,Tana River,245.0,8.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,51.12058642
2619,Tana River,Tana River,245.0,1.0,6,Yes,1.0,1.0,Tana River  ,1.0,Operated,1.0,Yes,None,Freehold,,,100000.0,No,0.0,No,,,,,,None,None,,51.12058642
2620,Tana River,Tana River,245.0,5.0,2,Yes,1.0,4.0,Tana River  ,1.0,Operated,2.0,Yes,None,Freehold,,,1000000.0,No,0.0,No,,,,,,None,None,,51.12058642
2621,Tana River,Tana River,245.0,7.0,8,Yes,1.0,1.0,Tana River  ,1.0,Operated,3.0,Yes,None,Freehold,,,500000.0,No,0.0,No,,,,,,Organic,Organic,Other farmers,51.12058642
2622,Tana River,Tana River,245.0,4.0,1,Yes,1.0,1.0,Tana River  ,1.0,Operated,0.5,No,,,Squatting,,,No,0.0,No,,,,,,None,None,,51.12058642
2623,Tana River,Tana River,245.0,10.0,5,Yes,1.0,1.0,Tana River  ,1.0,Operated,2.0,Yes,None,Freehold,,,200000.0,No,0.0,No,,,,,,None,None,,51.12058642
2624,Tana River,Tana River,245.0,5.0,2,Yes,2.0,4.0,Tana River  ,1.0,Operated,4.0,Yes,None,Freehold,,,150000.0,No,0.0,No,,,,,,None,None,,51.12058642
2625,Wajir,Wajir,246.0,9.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,139.0345801
2626,Wajir,Wajir,246.0,10.0,7,No,,,,,,,,,,,,,,,,,,,,,,,,139.0345801
2627,Wajir,Wajir,246.0,7.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,139.0345801
2628,Wajir,Wajir,246.0,1.0,13,No,,,,,,,,,,,,,,,,,,,,,,,,139.0345801
2629,Wajir,Wajir,246.0,6.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,139.0345801
2630,Wajir,Wajir,246.0,8.0,9,No,,,,,,,,,,,,,,,,,,,,,,,,139.0345801
2631,Wajir,Wajir,246.0,5.0,7,No,,,,,,,,,,,,,,,,,,,,,,,,139.0345801
2632,Wajir,Wajir,246.0,3.0,7,No,,,,,,,,,,,,,,,,,,,,,,,,139.0345801
2633,Wajir,Wajir,246.0,4.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,139.0345801
2634,Wajir,Wajir,246.0,2.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,139.0345801
2635,Nyeri,Nyeri,247.0,9.0,4,Yes,1.0,1.0,Nyeri  ,1.0,Operated,0.5,No,,,Renting,4000.0,500000.0,No,0.0,No,,,,,,Organic,Organic,Other farmers,712.5436902
2636,Nyeri,Nyeri,247.0,4.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,712.5436902
2637,Nyeri,Nyeri,247.0,1.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,712.5436902
2638,Nyeri,Nyeri,247.0,5.0,1,Yes,1.0,1.0,Nyeri  ,1.0,Operated,2.0,No,,,Renting,24000.0,1200000.0,No,0.0,No,,,,,,Both,Both,Private stockists,712.5436902
2639,Nyeri,Nyeri,247.0,8.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,712.5436902
2640,Nyeri,Nyeri,247.0,2.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,712.5436902
2641,Nyeri,Nyeri,247.0,6.0,4,Yes,1.0,1.0,Nyeri  ,1.0,Operated,0.5,No,,,Renting,4500.0,300000.0,No,0.0,No,,,,,,Both,Both,Private stockists,712.5436902
2642,Nyeri,Nyeri,247.0,3.0,3,Yes,1.0,1.0,Nyeri  ,1.0,Operated,0.25,No,,,Renting,3000.0,200000.0,No,0.0,No,,,,,,Organic,Organic,Other farmers,712.5436902
2643,Nyeri,Nyeri,247.0,10.0,1,Yes,1.0,1.0,Nyeri  ,1.0,Operated,0.25,No,,,Renting,3000.0,140000.0,No,0.0,No,,,,,,None,None,,712.5436902
2644,Nyeri,Nyeri,247.0,7.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,712.5436902
2645,Busia,Busia,248.0,3.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,187.3454218
2646,Busia,Busia,248.0,1.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,187.3454218
2647,Busia,Busia,248.0,2.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,187.3454218
2648,Busia,Busia,248.0,6.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,187.3454218
2649,Busia,Busia,248.0,4.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,187.3454218
2650,Busia,Busia,248.0,7.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,187.3454218
2651,Busia,Busia,248.0,8.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,187.3454218
2652,Busia,Busia,248.0,5.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,187.3454218
2653,Elgeyo/Marakwet,Elgeyo/Marakwet,249.0,5.0,6,Yes,1.0,1.0,Elgeyo/Marakwet  ,1.0,Operated,2.0,No,,,Renting,4000.0,1000000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,115.0971388
2654,Elgeyo/Marakwet,Elgeyo/Marakwet,249.0,3.0,9,Yes,1.0,1.0,Elgeyo/Marakwet  ,1.0,Operated,0.75,Yes,Title,Leasehold,,,68000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,115.0971388
2655,Elgeyo/Marakwet,Elgeyo/Marakwet,249.0,4.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,115.0971388
2656,Elgeyo/Marakwet,Elgeyo/Marakwet,249.0,2.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,115.0971388
2657,Elgeyo/Marakwet,Elgeyo/Marakwet,249.0,9.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,115.0971388
2658,Elgeyo/Marakwet,Elgeyo/Marakwet,249.0,7.0,6,Yes,1.0,1.0,Elgeyo/Marakwet  ,1.0,Operated,0.75,Yes,Title,Leasehold,,,63000.0,No,0.0,Yes,River,Gravity,0.0,0.75,0.0,Inorganic,,Private stockists,115.0971388
2659,Elgeyo/Marakwet,Elgeyo/Marakwet,249.0,6.0,6,Yes,1.0,1.0,Elgeyo/Marakwet  ,1.0,Operated,0.75,Yes,Title,Leasehold,,,72000.0,No,0.0,Yes,River,Gravity,0.0,0.75,0.0,Inorganic,Inorganic,Private stockists,115.0971388
2660,Elgeyo/Marakwet,Elgeyo/Marakwet,249.0,8.0,6,Yes,1.0,1.0,Elgeyo/Marakwet  ,1.0,Operated,1.0,Yes,Title,Leasehold,,,500000.0,No,0.0,No,,,,,,Inorganic,,Government subsidized,115.0971388
2661,Elgeyo/Marakwet,Turkana,249.0,1.0,5,Yes,1.0,1.0,Turkana  ,1.0,Operated,1.0,Yes,Title,Leasehold,,,400000.0,No,0.0,Yes,River,Gravity,0.0,4047.0,0.0,Inorganic,,Private stockists,115.0971388
2662,Kakamega,Kakamega,250.0,5.0,6,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.25,No,,,Other (specify),,,No,0.0,No,,,,,,Inorganic,NA,Private stockists,903.014942
2663,Kakamega,Kakamega,250.0,10.0,3,Yes,1.0,1.0,Kakamega  ,2.0,Operated,0.5,No,,,Renting,3000.0,250000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,903.014942
2664,Kakamega,Kakamega,250.0,7.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,903.014942
2665,Kakamega,Kakamega,250.0,3.0,5,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.5,Yes,Title,Freehold,,,250000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,903.014942
2666,Kakamega,Kakamega,250.0,6.0,6,Yes,2.0,2.0,Kakamega  ,2.0,Operated,0.5,No,,,Renting,3000.0,250000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,903.014942
2667,Kakamega,Kakamega,250.0,4.0,1,Yes,1.0,1.0,Kakamega  ,1.0,Operated,1.0,Yes,Temporary occupation licence,Freehold,,,500000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,903.014942
2668,Kakamega,Kakamega,250.0,8.0,6,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.5,Yes,Title,Freehold,,,250000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,903.014942
2669,Kakamega,Kakamega,250.0,6.0,6,Yes,1.0,2.0,Kakamega  ,2.0,Operated,0.5,No,,,Renting,3000.0,250000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,903.014942
2670,Kakamega,Kakamega,250.0,9.0,5,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.75,No,,,Other (specify),,,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,903.014942
2671,Kakamega,Kakamega,250.0,1.0,6,Yes,1.0,1.0,Kakamega  ,1.0,Operated,1.5,Yes,Title,Freehold,,,750000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private companies,903.014942
2672,Kakamega,Kakamega,250.0,2.0,4,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.7,No,,,Other (specify),,,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,903.014942
2673,Kericho,Kericho,251.0,6.0,4,Yes,1.0,1.0,Kericho  ,1.0,Operated,1.0,No,,,Renting,4000.0,250000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2674,Kericho,Kericho,251.0,2.0,6,Yes,2.0,3.0,Kericho  ,1.0,Operated,0.5,Yes,Title,Freehold,,,300000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2675,Kericho,Kericho,251.0,8.0,3,Yes,1.0,1.0,Kericho  ,1.0,Operated,0.5,Yes,Title,Freehold,,,100000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2676,Kericho,Kericho,251.0,3.0,9,Yes,1.0,2.0,Kericho  ,1.0,Operated,0.75,Yes,None,Freehold,,,1000000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2677,Kericho,Kericho,251.0,7.0,9,Yes,1.0,1.0,Kericho  ,2.0,Operated,2.0,Yes,Title,Freehold,,,600000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2678,Kericho,Kericho,251.0,3.0,9,Yes,2.0,2.0,Kericho  ,1.0,Operated,2.0,Yes,Title,Freehold,,,440000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2679,Kericho,Kericho,251.0,4.0,7,Yes,2.0,2.0,Kericho  ,1.0,Operated,0.30000001192092896,Yes,Title,Freehold,,,180000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2680,Kericho,Kericho,251.0,5.0,5,Yes,1.0,1.0,Kericho  ,1.0,Operated,0.5,Yes,None,Freehold,,,100000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2681,Kericho,Nakuru,251.0,1.0,4,Yes,1.0,2.0,Nakuru  ,1.0,Operated,4.0,Yes,Title,Freehold,,,2000000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2682,Kericho,Kericho,251.0,1.0,4,Yes,2.0,2.0,Kericho  ,1.0,Operated,2.0,Yes,Title,Freehold,,,1000000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2683,Kericho,Kericho,251.0,2.0,6,Yes,3.0,3.0,Kericho  ,1.0,Operated,0.5,No,,,Squatting,,,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2684,Kericho,Kericho,251.0,10.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,229.6036016
2685,Kericho,Kericho,251.0,9.0,7,Yes,1.0,1.0,Kericho  ,2.0,Operated,1.0,Yes,Title,Freehold,,,550000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2686,Kericho,Kericho,251.0,4.0,7,Yes,1.0,2.0,Kericho  ,1.0,Operated,0.5,No,,,Squatting,,,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2687,Kericho,Kericho,251.0,2.0,6,Yes,1.0,3.0,Kericho  ,1.0,Operated,1.0,No,,,Squatting,,,No,0.0,No,,,,,,Inorganic,,Private stockists,229.6036016
2688,Embu,Embu,252.0,7.0,3,Yes,1.0,1.0,Embu  ,1.0,Operated,0.20000000298023224,Yes,None,Freehold,,,200000.0,No,0.0,No,,,,,,Both,Both,Cooperative societies/Farmers Association,460.9958396
2689,Embu,Embu,252.0,1.0,2,Yes,1.0,1.0,Embu  ,1.0,Operated,1.0,Yes,None,Freehold,,,1000000.0,No,0.0,No,,,,,,Both,Both,Cooperative societies/Farmers Association,460.9958396
2690,Embu,Embu,252.0,4.0,6,Yes,1.0,1.0,Embu  ,1.0,Operated,1.0,Yes,None,Freehold,,,658000.0,No,0.0,No,,,,,,Both,Both,Cooperative societies/Farmers Association,460.9958396
2691,Embu,Embu,252.0,9.0,5,Yes,1.0,1.0,Embu  ,1.0,Operated,1.0,Yes,Title,Freehold,,,1000000.0,No,0.0,No,,,,,,Both,Both,Cooperative societies/Farmers Association,460.9958396
2692,Embu,Embu,252.0,3.0,2,Yes,2.0,2.0,Embu  ,1.0,Operated,0.5,No,,,Renting,4000.0,500000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,460.9958396
2693,Embu,Embu,252.0,5.0,4,Yes,1.0,1.0,Embu  ,1.0,Operated,1.0,Yes,None,Freehold,,,1000000.0,No,0.0,No,,,,,,Both,Both,Cooperative societies/Farmers Association,460.9958396
2694,Embu,Embu,252.0,8.0,4,Yes,1.0,1.0,Embu  ,2.0,Operated,1.0,Yes,None,Freehold,,,1000000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,460.9958396
2695,Embu,Embu,252.0,2.0,3,Yes,1.0,1.0,Embu  ,1.0,Operated,2.0,Yes,Title,Freehold,,,3500000.0,No,0.0,No,,,,,,Both,Both,Cooperative societies/Farmers Association,460.9958396
2696,Embu,Embu,252.0,10.0,4,Yes,1.0,1.0,Embu  ,1.0,Operated,0.20000000298023224,Yes,None,Freehold,,,200000.0,No,0.0,No,,,,,,Both,Both,Private stockists,460.9958396
2697,Embu,Embu,252.0,6.0,7,Yes,1.0,1.0,Embu  ,1.0,Operated,1.0,Yes,None,Freehold,,,1000000.0,No,0.0,No,,,,,,Both,Both,Cooperative societies/Farmers Association,460.9958396
2698,Embu,Embu,252.0,3.0,2,Yes,1.0,2.0,Embu  ,1.0,Operated,0.5,Yes,None,Freehold,,,500000.0,No,0.0,No,,,,,,Organic,Organic,Private stockists,460.9958396
2699,Homa Bay,Homa Bay,253.0,8.0,7,Yes,2.0,1.0,Homa Bay  ,96.0,Not operated,,,,,,,,,,,,,,,,,,,541.2341858
2700,Homa Bay,Homa Bay,253.0,3.0,5,Yes,1.0,1.0,Homa Bay  ,1.0,Operated,0.699999988079071,Yes,Title,Freehold,,,145000.0,No,0.0,No,,,,,,None,None,,541.2341858
2701,Homa Bay,Homa Bay,253.0,2.0,4,Yes,2.0,2.0,Homa Bay  ,1.0,Operated,0.5,Yes,Title,Freehold,,,200000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,541.2341858
2702,Homa Bay,Homa Bay,253.0,1.0,7,Yes,1.0,2.0,Homa Bay  ,1.0,Operated,1.0,Yes,Title,Freehold,,,250000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,541.2341858
2703,Homa Bay,Homa Bay,253.0,2.0,4,Yes,1.0,2.0,Homa Bay  ,1.0,Operated,0.699999988079071,Yes,Title,Freehold,,,125000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Other farmers,541.2341858
2704,Homa Bay,Homa Bay,253.0,6.0,1,Yes,1.0,1.0,Homa Bay  ,96.0,Not operated,,,,,,,,,,,,,,,,,,,541.2341858
2705,Homa Bay,Homa Bay,253.0,4.0,4,Yes,1.0,1.0,Homa Bay  ,1.0,Operated,1.0,Yes,Title,Freehold,,,250000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,541.2341858
2706,Homa Bay,Homa Bay,253.0,5.0,4,Yes,2.0,2.0,Homa Bay  ,1.0,Operated,0.5,Yes,Title,Freehold,,,200000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,541.2341858
2707,Homa Bay,Homa Bay,253.0,1.0,7,Yes,2.0,2.0,Homa Bay  ,1.0,Operated,1.0,Yes,Title,Freehold,,,250000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,541.2341858
2708,Homa Bay,Homa Bay,253.0,8.0,7,Yes,1.0,1.0,Homa Bay  ,96.0,Not operated,,,,,,,,,,,,,,,,,,,541.2341858
2709,Homa Bay,Homa Bay,253.0,5.0,4,Yes,1.0,2.0,Homa Bay  ,1.0,Operated,0.5,Yes,Title,Freehold,,,125000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,541.2341858
2710,Homa Bay,Homa Bay,253.0,7.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,541.2341858
2711,Kilifi,Kilifi,254.0,5.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,661.7132186
2712,Kilifi,Kilifi,254.0,1.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,661.7132186
2713,Kilifi,Kilifi,254.0,8.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,661.7132186
2714,Kilifi,Kilifi,254.0,6.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,661.7132186
2715,Kilifi,Kilifi,254.0,9.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,661.7132186
2716,Kilifi,Kilifi,254.0,4.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,661.7132186
2717,Kilifi,Kilifi,254.0,7.0,1,Yes,1.0,1.0,Kilifi  ,1.0,Operated,0.5,No,,,Renting,1000.0,15000.0,No,0.0,No,,,,,,None,None,,661.7132186
2718,Kilifi,Kilifi,254.0,2.0,7,Yes,1.0,1.0,Kilifi  ,1.0,Operated,2.0,Yes,Allotment letter,Freehold,,,100000.0,Yes,2.0,No,,,,,,Inorganic,NA,Private stockists,661.7132186
2719,Kilifi,Kilifi,254.0,3.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,661.7132186
2720,Kilifi,Kilifi,254.0,10.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,661.7132186
2721,Lamu,Lamu,255.0,3.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,114.8445896
2722,Lamu,Lamu,255.0,5.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,114.8445896
2723,Lamu,Lamu,255.0,1.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,114.8445896
2724,Lamu,Lamu,255.0,9.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,114.8445896
2725,Lamu,Lamu,255.0,8.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,114.8445896
2726,Lamu,Lamu,255.0,2.0,7,No,,,,,,,,,,,,,,,,,,,,,,,,114.8445896
2727,Lamu,Lamu,255.0,6.0,11,No,,,,,,,,,,,,,,,,,,,,,,,,114.8445896
2728,Lamu,Lamu,255.0,10.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,114.8445896
2729,Lamu,Lamu,255.0,7.0,7,Yes,1.0,1.0,Lamu  ,1.0,Operated,5.0,Yes,None,Freehold,,,250000.0,No,0.0,No,,,,,,None,None,,114.8445896
2730,Lamu,Lamu,255.0,4.0,7,No,,,,,,,,,,,,,,,,,,,,,,,,114.8445896
2731,Isiolo,Isiolo,256.0,4.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,81.65905993
2732,Isiolo,Isiolo,256.0,1.0,7,No,,,,,,,,,,,,,,,,,,,,,,,,81.65905993
2733,Isiolo,Isiolo,256.0,6.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,81.65905993
2734,Isiolo,Isiolo,256.0,7.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,81.65905993
2735,Isiolo,Isiolo,256.0,3.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,81.65905993
2736,Isiolo,Isiolo,256.0,8.0,7,No,,,,,,,,,,,,,,,,,,,,,,,,81.65905993
2737,Isiolo,Isiolo,256.0,9.0,8,No,,,,,,,,,,,,,,,,,,,,,,,,81.65905993
2738,Isiolo,Isiolo,256.0,5.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,81.65905993
2739,Isiolo,Isiolo,256.0,2.0,8,No,,,,,,,,,,,,,,,,,,,,,,,,81.65905993
